"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"990","074","","6","",".",".",".",".",".",".",".",".",".",".",".","100.0",".",".",".","."
"990","075","","21","",".",".",".",".",".",".",".","4.8",".",".",".","95.2",".",".",".","."
"990","078","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","079","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","080","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","081","","9","",".",".",".",".",".",".",".","11.1",".",".",".","88.9",".",".",".","."
"990","082","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","083","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","084","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","085","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","086","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","087","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","088","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","090","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","091","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","092","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","Course Total","","113","",".",".",".",".",".",".",".","34.5",".",".",".","65.5",".",".",".","."
