"ALS","","","","","","","","","","","","","","","","","","","","",""
"MICROBIOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"192
MICROBIO","","","","","","","","","","","","","","","","","","","","",""
"MICROBIO
192","Dept. Total","1207","3.250","39.2","14.3","25.0","5.5","7.4","2.1","0.8","2.4","",".",".","",".","3.0","0.3",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"192
MICROBIO","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","6","2.417","16.7",".","33.3","16.7","16.7",".","16.7",".","",".",".","",".",".",".",".",".","."
"Sophomore","","157","2.966","18.5","15.3","36.9","12.7","12.7","3.2","0.6",".","",".",".","",".",".",".",".",".","."
"Junior","","313","3.133","33.9","16.9","28.8","5.4","10.5","3.2","0.6",".","",".",".","",".",".","0.6",".",".","."
"Senior","","540","3.350","44.4","15.2","25.6","4.8","6.5","1.9","0.9",".","",".",".","",".","0.4","0.4",".",".","."
"Undergraduates","","1016","3.211","37.0","15.6","28.3","6.3","8.8","2.5","0.9",".","",".",".","",".","0.2","0.4",".",".","."
"Special","","19","3.340","47.4","15.8","15.8","10.5",".",".","5.3","5.3","",".",".","",".",".",".",".",".","."
"Graduate","","164","3.736","49.4","6.7","6.7",".",".",".",".","16.5","",".",".","",".","20.7",".",".",".","."
"Prof Yr 2","","5","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Prof Yr 3","","3","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","8","4.000","87.5",".",".",".",".",".",".","12.5","",".",".","",".",".",".",".",".","."
"","Dept. Total","1207","3.250","39.2","14.3","25.0","5.5","7.4","2.1","0.8","2.4","",".",".","",".","3.0","0.3",".",".","."
