"L&S","","","","","","","","","","","","","","","","","","","","",""
"ITALIAN (FRENCH AND ITALIAN) Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"508
ITALIAN","","","","","","","","","","","","","","","","","","","","",""
"ITALIAN
Dept. Total
508","291","3.602","62.2","13.7","9.6","4.5","2.1","1.4","1.0","3.4","",".",".","",".","",".","1.0","0.3","0.3","0.3"
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"508
ITALIAN","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","50","3.387","48.0","12.0","20.0","14.0","4.0","2.0",".",".","",".",".","",".","",".",".",".",".","."
"Sophomore","64","3.404","48.4","23.4","12.5","6.3","3.1","3.1","3.1",".","",".",".","",".","",".",".",".",".","."
"Junior","65","3.713","72.3","15.4","6.2","1.5","1.5",".","1.5",".","",".",".","",".","",".",".","1.5",".","."
"Senior","60","3.838","83.3","8.3","3.3","1.7",".","1.7",".",".","",".",".","",".","",".",".",".",".","1.7"
"Undergraduates","239","3.579","63.6","15.1","10.0","5.4","2.1","1.7","1.3",".","",".",".","",".","",".",".","0.4",".","0.4"
"Special","7","3.750","57.1","14.3","14.3",".",".",".",".",".","",".",".","",".","",".",".",".","14.3","."
"Graduate","44","3.767","54.5","6.8","6.8",".","2.3",".",".","22.7","",".",".","",".","",".","6.8",".",".","."
"Prof Yr 2","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Professionals","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Dept. Total","291","3.602","62.2","13.7","9.6","4.5","2.1","1.4","1.0","3.4","",".",".","",".","",".","1.0","0.3","0.3","0.3"
