"L&S","","","","","","","","","","","","","","","","","","","",""
"COMMUNICATION SCI & DISORD Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"252
CS&D","","","","","","","","","","","","","","","","","","","",""
"CS&D
Dept. Total
252","1373","3.754","75.3","12.0","6.4","2.4","0.9","0.9","0.5","0.6","",".",".","",".","0.5","0.1",".","0.2","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"252
CS&D","","","","","","","","","","","","","","","","","","","",""
"Freshmen","112","3.339","33.9","32.1","18.8","10.7","0.9","0.9","2.7",".","",".",".","",".",".",".",".",".","."
"Sophomore","154","3.618","65.6","20.8","4.5","3.2","0.6","3.9","1.3",".","",".",".","",".",".",".",".",".","."
"Junior","233","3.673","69.1","12.0","12.9","2.6","0.9","1.3","0.9","0.4","",".",".","",".",".",".",".",".","."
"Senior","397","3.763","75.6","11.8","5.8","2.3","2.3","0.8",".",".","",".",".","",".","1.3","0.3",".",".","."
"Undergraduates","896","3.656","67.0","16.0","9.0","3.6","1.5","1.5","0.8","0.1","",".",".","",".","0.6","0.1",".",".","."
"Special","62","3.878","80.6","14.5","4.8",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","231","3.988","93.1","1.3","0.4",".",".",".",".","3.0","",".",".","",".","0.9",".",".","1.3","."
"Prof Yr 1","55","3.941","87.3","10.9",".",".",".",".",".",".","",".",".","",".",".","1.8",".",".","."
"Prof Yr 2","77","3.902","90.9","3.9","3.9","1.3",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 3","52","3.993","98.1","1.9",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","184","3.946","91.8","5.4","1.6","0.5",".",".",".",".","",".",".","",".",".","0.5",".",".","."
"Dept. Total","1373","3.754","75.3","12.0","6.4","2.4","0.9","0.9","0.5","0.6","",".",".","",".","0.5","0.1",".","0.2","."
