"TERM : 1222","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar",""
"Fall 2021-2022","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","",""
"BUS","","","","","","","","","","","","","","","","",""
"INFORMATION SYSTEMS","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"234
INFO SYS","","","","","","","","","","","","","","","","",""
"Contemporary Topics","365
001
44","3.648","38.6","52.3","9.1",".",".",".",".",".",".",".",".",".",".",".",".   
."
"Tech:Computer-Based Bus Sys","371
001
34","3.676","76.5","11.8","2.9",".","5.9",".","2.9",".",".",".",".",".",".",".",".   
."
"Computer-Based Data Mgt","422
001
35","3.486","34.3","40.0","17.1","5.7","2.9",".",".",".",".",".",".",".",".",".",".   
."
"Anal&Dsgn:Comptr-Based Sys","424
001
5","***","","","","","","","","","",".",".",".",".",".",".   
."
"INFO SYS
234","118
Dept. Total","3.623","50.8","34.7","9.3","1.7","2.5",".","0.8",".",".",".",".",".",".",".",".  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"234
INFO SYS","","","","","","","","","","","","","","","","",""
"Sophomore","2","***","","","","","","","","","",".",".",".",".",".",".  
."
"Junior","32","3.703","56.3","34.4","6.3",".","3.1",".",".",".",".",".",".",".",".",".",".  
."
"Senior","84","3.631","48.8","35.7","10.7","2.4","2.4",".",".",".",".",".",".",".",".",".",".  
."
"Undergraduates","118","3.623","50.8","34.7","9.3","1.7","2.5",".","0.8",".",".",".",".",".",".",".",".  
."
"","Dept. Total
118","3.623","50.8","34.7","9.3","1.7","2.5",".","0.8",".",".",".",".",".",".",".",".  
."
"January 05, 2022","","","","","","","","","","","","","","","","","Page 56 of 464"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","","",""
"","** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.","","","","","","","","","","","","","","","",""
"","*** Please note: The Law School uses a non-standard grade scale. Some of these grades cannot be mapped to our standard A/B, BC grading scale and are therefore excluded from this report..","","","","","","","","","","","","","","","",""
