"BUS","","","","","","","","","","","","","","","","","","","","",""
"REAL ESTATE & URBAN LAND E Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"239
REAL EST","","","","","","","","","","","","","","","","","","","","",""
"REAL EST
Dept. Total
239","1109","3.442","39.0","25.6","23.2","7.6","3.4","0.4","0.1","0.5","",".",".","",".","",".","0.2",".","0.2","."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"239
REAL EST","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","94","3.335","29.8","26.6","27.7","11.7","4.3",".",".",".","",".",".","",".","",".",".",".",".","."
"Junior","366","3.414","37.7","27.3","23.2","7.4","3.8","0.5",".",".","",".",".","",".","",".",".",".",".","."
"Senior","466","3.387","35.4","25.8","24.7","8.8","4.1","0.4",".",".","",".",".","",".","",".","0.4",".","0.4","."
"Undergraduates","926","3.392","35.7","26.5","24.4","8.5","4.0","0.4",".",".","",".",".","",".","",".","0.2",".","0.2","."
"Special","6","3.167",".","50.0","33.3","16.7",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Graduate","169","3.711","56.8","20.1","17.2","2.4","0.6",".","0.6","2.4","",".",".","",".","",".",".",".",".","."
"Prof Yr 2","3","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Prof Yr 3","5","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Professionals","8","3.846","62.5","25.0",".",".",".",".",".","12.5","",".",".","",".","",".",".",".",".","."
"Dept. Total","1109","3.442","39.0","25.6","23.2","7.6","3.4","0.4","0.1","0.5","",".",".","",".","",".","0.2",".","0.2","."
