"MILITARY SCIENCE","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"644
MIL SCI","","","","","","","","","","","","","","","","","","","",""
"","101
001","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","101
002","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","101
003","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Foundations of Officership","Course Total","","22","3.977","95.5","4.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Leadership Lab 1A","110
001","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","201
001","","22","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","201
002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Individual Leadership Studies","Course Total","","23","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Leadership Lab 2A","210
001","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Leadership and Problem Solving","301
001","","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Leadership Lab 3A","310
001","","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","401
001","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","401
002","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Leadership and Management","Course Total","","17","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Leadership Lab 4A","410
001","","17","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"MIL SCI
644","Dept. Total","","136","3.997","99.3","0.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"644
MIL SCI","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","","32","3.988","96.9","3.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","","27","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","","26","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","","48","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Undergraduates","","","133","3.997","99.2","0.8",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Special","","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","Dept. Total","","136","3.997","99.3","0.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
