"TERM : 1222","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2021-2022","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","","","",""
"LITERATURE IN TRANSLATION","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"551
LITTRANS","","","","","","","","","","","","","","","","","","","","","",""
"LITTRANS
551","Dept. Total","937","3.665","61.0","19.2","9.4","2.0","1.7","0.6","1.2","2.7","",".",".","",".","",".","1.2","0.6","0.3","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"551
LITTRANS","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","109","3.483","54.1","28.4","7.3","1.8",".","1.8","5.5",".","",".",".","",".","",".","0.9",".",".","."
"Sophomore","","230","3.669","59.6","20.9","14.8","2.6","1.3","0.4",".",".","",".",".","",".","",".","0.4",".",".","."
"Junior","","274","3.689","62.4","22.3","9.1","1.8","1.5","0.7","0.7",".","",".",".","",".","",".","1.1","0.4",".","."
"Senior","","289","3.709","70.6","13.5","7.3","2.1","3.1","0.3","1.0",".","",".",".","",".","",".","2.1",".",".","."
"Undergraduates","","902","3.665","63.3","19.8","9.8","2.1","1.8","0.7","1.2",".","",".",".","",".","",".","1.2","0.1",".","."
"Special","","33","4.000","3.0",".",".",".",".",".",".","75.8","",".",".","",".","",".",".","15.2","6.1","."
"Graduate","","2","***","","","","","","","","","","",".","",".","",".",".",".","50.0","."
"","Dept. Total","937","3.665","61.0","19.2","9.4","2.0","1.7","0.6","1.2","2.7","",".",".","",".","",".","1.2","0.6","0.3","."
