"COMPUTER SCIENCES","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"266
COMP SCI","","","","","","","","","","","","","","","","","","","",""
"799","142","","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","145","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","151","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","152","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","153","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"799","154","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","155","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"799","156","","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799","158","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","159","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","160","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"799","161","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"799","162","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","164","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"799","165","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","166","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Master's Research","Course Total","","150","",".",".",".",".",".",".",".","93.3","0.7",".",".",".",".",".","5.3","0.7"
"839","001","","19","3.861","68.4","26.3",".",".",".",".",".","5.3",".",".",".",".",".",".",".","."
"839","005","","17","3.794","70.6","17.6","11.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"Core Topics in Computing","Course Total","","36","3.829","69.4","22.2","5.6",".",".",".",".","2.8",".",".",".",".",".",".",".","."
"861
Theory of Machine Learning","001","","29","3.796","62.1","24.1","6.9",".",".",".",".","6.9",".",".",".",".",".",".",".","."
"880
Topics in Theortcl Comp Sci","001","","8","3.938","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"899","002","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","005","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","006","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","012","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","019","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","020","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","021","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"899","034","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","035","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","082","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","086","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","090","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"899","122","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","127","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","128","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"899","138","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","140","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","144","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"899","145","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"899","148","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"January 05, 2022","","","","","","","","","","","","","","","","","","","Page 226 of 464",""
