"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"PHILOSOPHY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"736
PHILOS","","","","","","","","","","","","","","","","","","",""
"534
Ethics and the Brain","001","8","4.000","62.5",".",".",".",".",".",".",".",".",".",".",".","25.0",".","12.5","."
"541","001","24","3.609","45.8","33.3","8.3","8.3",".",".",".",".",".",".",".",".","4.2",".",".","."
"541","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Modern Ethical Theories","Course Total","25","3.604","44.0","36.0","8.0","8.0",".",".",".",".",".",".",".",".","4.0",".",".","."
"549
Great Moral Philosophers","001","22","3.816","54.5","31.8",".",".",".",".",".",".",".",".",".",".","13.6",".",".","."
"555","001","23","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"555","002","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Political Philosophy","Course Total","28","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"560","001","16","3.656","43.8","43.8","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"560","002","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Metaphysics","Course Total","19","3.684","47.4","42.1","10.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"562","001","18","3.692","33.3","33.3","5.6",".",".",".",".","16.7",".",".",".",".",".","11.1",".","."
"562","002","25","3.771","60.0","28.0","8.0",".",".",".",".","4.0",".",".",".",".",".",".",".","."
"562","003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Spec Topics in Metaphysics","Course Total","44","3.750","50.0","29.5","6.8",".",".",".",".","9.1",".",".",".",".",".","4.5",".","."
"565
Ethics of Modern Biotechnology","001","9","3.625","33.3","44.4","11.1",".",".",".",".",".",".",".",".",".","11.1",".",".","."
"571
Mathematical Logic","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"599
Directed Study","045","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","016","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","017","2","***","","","","","","","","","",".",".",".",".",".",".","."
"681","026","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","Course Total","4","***","","","","","","","","","","","","","","","",""
"701","003","2","***","","","","","","","","","",".",".",".",".",".",".","."
"701","004","3","***","","","","","","","","","",".",".",".",".",".",".","."
"701","005","5","***","","","","","","","","","",".",".",".",".",".",".","."
"701","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Reading Seminar","Course Total","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"799
Directed Study","034","1","***","","","","","","","","","",".",".",".",".",".",".","."
"835
Advanced History-Philosophy","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"902
Proseminar in Philosophy","001","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"904
Teaching Philosophy","001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"941","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"941","002","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Seminar-Ethics","Course Total","9","3.643","33.3","33.3","11.1",".",".",".",".",".",".",".",".",".","22.2",".",".","."
"951","001","6","3.833","83.3",".","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"951","002","13","3.929","46.2","7.7",".",".",".",".",".",".",".",".",".",".","46.2",".",".","."
"Seminar-Philosophy of Mind","Course Total","19","3.885","57.9","5.3","5.3",".",".",".",".",".",".",".",".",".","31.6",".",".","."
"990","010","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","034","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","045","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"January 05, 2022","","","","","","","","","","","","","","","","","","Page 316 of 464",""
