"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"NUR","","","","","","","","","","","","","","","","","","",""
"NUR","College Total","2544","3.707","49.4","22.4","6.0","1.4","0.3","0.1","0.2","2.0","0.1","16.6","0.0","0.7","0.2",".","0.7","."
"Summary by College/School","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"NUR","","Grades","GPA","","","","","","","","","","","","","","","",""
"Freshmen","","113","3.785","73.5","18.6","4.4","2.7",".",".","0.9",".",".",".",".",".",".",".",".","."
"Sophomore","","35","3.821","68.6","25.7","5.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","430","3.683","48.6","22.6","7.4","1.9","1.2","0.2","0.2","0.2",".","17.7",".",".",".",".",".","."
"Senior","","1547","3.644","40.7","26.1","6.9","1.4","0.1","0.1","0.1",".",".","22.4","0.1","1.2","0.1",".","0.9","."
"Undergraduates","","2125","3.662","44.5","25.0","6.8","1.6","0.3","0.1","0.2","0.0",".","19.9","0.0","0.9","0.0",".","0.7","."
"Special","","27","3.813","70.4","14.8","3.7",".","3.7",".",".",".",".",".",".",".",".",".","7.4","."
"Graduate","","390","3.926","74.9","9.0","1.5","0.3",".",".",".","12.6","0.5",".",".",".","0.8",".","0.5","."
"Prof Yr 4","","2","***","","","","","","","","","",".",".",".","50.0",".",".","."
"Professionals","","2","2.500",".",".",".","50.0",".",".",".",".",".",".",".",".","50.0",".",".","."
"","College Total","2544","3.707","49.4","22.4","6.0","1.4","0.3","0.1","0.2","2.0","0.1","16.6","0.0","0.7","0.2",".","0.7","."
