"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"CHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","",""
"Seminar: Molecular Dynamics","Course Total","186","4.000","76.3",".",".",".",".",".",".","20.4",".",".",".",".",".",".","3.2","."
"990","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","005","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","010","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","013","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","020","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","023","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","029","12","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","036","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","045","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","048","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","055","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","058","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","062","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","076","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","083","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","087","8","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Research-Organic","Course Total","72","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"991","001","75","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"991","008","5","***","","","","","","","","","",".",".",".",".",".",".","."
"991","019","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Research General","Course Total","84","",".",".",".",".",".",".",".","97.6",".",".",".",".",".",".","2.4","."
"992","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","004","3","***","","","","","","","","","",".",".",".",".",".",".","."
"992","011","4","***","","","","","","","","","",".",".",".",".",".",".","."
"992","017","4","***","","","","","","","","","",".",".",".",".",".",".","."
"992","020","4","***","","","","","","","","","",".",".",".",".",".",".","."
"992","021","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","022","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","024","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","030","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","033","4","***","","","","","","","","","",".",".",".",".",".",".","."
"992","037","4","***","","","","","","","","","",".",".",".",".",".",".","."
"992","041","4","***","","","","","","","","","",".",".",".",".",".",".","."
"992","043","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","050","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"992","059","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","060","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","064","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","091","4","***","","","","","","","","","",".",".",".",".",".",".","."
"992","099","2","***","","","","","","","","","",".",".",".",".",".",".","."
"January 05, 2022","","","","","","","","","","","","","","","","","","Page 204 of 464",""
