"L&S","","","","","","","","","","","","","","","","","","","",""
"GENDER AND WOMENS STUDIE Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"963
GEN&WS","","","","","","","","","","","","","","","","","","","",""
"GEN&WS
Dept. Total
963","1615","3.795","77.7","10.8","3.3","1.5","1.2","0.4","1.1","0.2","",".","1.2","",".","0.3","2.0","0.1","0.1","0.1"
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","","","",""
"963
GEN&WS","","","","","","","","","","","","","","","","","","","",""
"Freshmen","191","3.709","78.0","6.3","3.1","0.5","3.1","0.5","2.6",".","",".","5.8","",".",".",".",".",".","."
"Sophomore","337","3.728","74.8","11.6","5.3","1.8","1.8","0.6","1.5",".","",".","1.8","",".",".","0.9",".",".","."
"Junior","423","3.848","82.5","8.7","2.4","1.4","0.9","0.2","0.7",".","",".","0.5","",".",".","2.4","0.2",".","."
"Senior","586","3.810","75.8","13.5","3.2","1.9","0.5","0.3","0.9",".","",".",".","",".","0.9","2.7",".","0.2","0.2"
"Undergraduates","1537","3.789","77.7","10.9","3.4","1.6","1.2","0.4","1.2",".","",".","1.2","",".","0.3","1.9","0.1","0.1","0.1"
"Special","7","3.706","42.9","14.3","14.3",".",".",".",".","28.6","",".",".","",".",".",".",".",".","."
"Graduate","67","3.951","82.1","9.0",".",".",".",".",".","3.0","",".",".","",".",".","4.5",".","1.5","."
"Prof Yr 3","2","***","","","","","","","","","","",".","",".",".","50.0",".",".","."
"Prof Yr 4","2","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","4","***","","","","","","","","","","",".","",".",".","25.0",".",".","."
"Dept. Total","1615","3.795","77.7","10.8","3.3","1.5","1.2","0.4","1.1","0.2","",".","1.2","",".","0.3","2.0","0.1","0.1","0.1"
