"EDU","","","","","","","","","","","","","","","","","","","","","",""
"INTEGRATED SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"503
INTEGSCI","","","","","","","","","","","","","","","","","","","","","",""
"INTEGSCI
503","Dept. Total","310","3.722","62.3","11.0","8.1","0.6","1.0","0.3","0.6","11.0","",".","3.9","",".","",".","1.3",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"503
INTEGSCI","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","153","3.604","58.2","20.9","13.7","1.3","1.3","0.7","1.3",".","",".",".","",".","",".","2.6",".",".","."
"Sophomore","","71","3.874","90.1","2.8","5.6",".","1.4",".",".",".","",".",".","",".","",".",".",".",".","."
"Junior","","15","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Senior","","25","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Undergraduates","","264","3.722","73.1","12.9","9.5","0.8","1.1","0.4","0.8",".","",".",".","",".","",".","1.5",".",".","."
"Special","","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Graduate","","44","",".",".",".",".",".",".",".","72.7","",".","27.3","",".","",".",".",".",".","."
"Prof Yr 1","","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"Professionals","","1","***","","","","","","","","","","",".","",".","",".",".",".",".","."
"","Dept. Total","310","3.722","62.3","11.0","8.1","0.6","1.0","0.3","0.6","11.0","",".","3.9","",".","",".","1.3",".",".","."
