"Research and Thesis","Course Total","37","",".",".",".",".",".",".",".","45.9","",".",".","",".","54.1",".",".",".","."
"","999
093","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
107","4","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Spec Work-Ag & Appl Economics","Course Total","5","***","","","","","","","","","","","","","","","","","",""
"A A E
108","Dept. Total","518","3.405","42.5","22.0","13.3","5.4","2.3","1.7","1.7","4.2","",".",".","",".","4.2","2.1","0.2","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"108
A A E","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","24","3.064","37.5","25.0","20.8",".","4.2",".","12.5",".","",".",".","",".",".",".",".",".","."
"Sophomore","","62","3.212","40.3","19.4","19.4","4.8","4.8","4.8","3.2",".","",".",".","",".",".","1.6","1.6",".","."
"Junior","","105","3.487","55.2","23.8","8.6","4.8","4.8","1.9","1.0",".","",".",".","",".",".",".",".",".","."
"Senior","","159","3.436","45.3","25.8","15.7","7.5","1.9","1.3","1.3",".","",".",".","",".","0.6","0.6",".",".","."
"Undergraduates","","350","3.379","46.9","24.0","14.6","5.7","3.4","2.0","2.3",".","",".",".","",".","0.3","0.6","0.3",".","."
"Special","","23","3.650","60.9","13.0","13.0","8.7",".",".",".",".","",".",".","",".",".",".",".","4.3","."
"Graduate","","145","3.467","29.0","18.6","10.3","4.1",".","1.4","0.7","15.2","",".",".","",".","14.5","6.2",".",".","."
"","Dept. Total","518","3.405","42.5","22.0","13.3","5.4","2.3","1.7","1.7","4.2","",".",".","",".","4.2","2.1","0.2","0.2","."
