"ALS","","","","","","","","","","","","","","","","","","","","",""
"BIOLOGICAL SYSTEMS ENGINE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"112
BSE","","","","","","","","","","","","","","","","","","","","",""
"BSE
112","Dept. Total","404","3.460","40.3","21.8","15.8","6.4","4.2","0.7","0.2","5.7","",".","0.7","",".","3.0","1.0",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"112
BSE","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","14","3.357","28.6","21.4","42.9","7.1",".",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","","76","3.134","32.9","19.7","17.1","10.5","13.2","3.9","1.3",".","",".",".","",".",".","1.3",".",".","."
"Senior","","253","3.545","46.6","26.5","16.2","6.7","2.8",".",".",".","",".","0.8","",".",".","0.4",".",".","."
"Undergraduates","","343","3.448","42.9","24.8","17.5","7.6","5.0","0.9","0.3",".","",".","0.6","",".",".","0.6",".",".","."
"Special","","4","***","","","","","","","","","","",".","",".",".",".",".",".","."
"Graduate","","57","3.689","28.1","5.3","7.0",".",".",".",".","33.3","",".","1.8","",".","21.1","3.5",".",".","."
"","Dept. Total","404","3.460","40.3","21.8","15.8","6.4","4.2","0.7","0.2","5.7","",".","0.7","",".","3.0","1.0",".",".","."
