"","990
076","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
083","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
086","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Research","Course Total","60","",".",".",".",".",".",".",".","85.0","",".",".","",".","15.0",".",".",".","."
"ZOOLOGY
970","Dept. Total","2151","3.133","38.9","13.1","21.0","6.2","10.8","2.7","1.5","3.0","",".","0.8","",".","1.2","0.4","0.0","0.4","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"970
ZOOLOGY","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","130","2.622","20.8","11.5","23.8","10.0","20.0","9.2","3.8",".","",".",".","",".",".","0.8",".",".","."
"Sophomore","","371","2.811","19.9","10.2","33.4","10.8","18.6","4.0","2.4",".","",".",".","",".",".","0.5",".",".","."
"Junior","","579","3.002","28.5","15.4","27.1","6.7","15.5","3.6","2.9",".","",".",".","",".",".","0.2",".",".","."
"Senior","","876","3.451","53.2","15.0","15.2","4.7","5.5","1.1","0.1",".","",".","1.9","",".","1.9","0.5",".","0.9","."
"Undergraduates","","1956","3.102","37.4","14.0","22.8","6.8","11.9","3.0","1.6",".","",".","0.9","",".","0.9","0.4",".","0.4","."
"Special","","13","3.921","46.2","7.7",".",".",".",".",".","30.8","",".",".","",".",".",".","7.7","7.7","."
"Graduate","","182","3.853","53.8","3.8","3.8","0.5",".",".",".","33.0","",".",".","",".","4.9",".",".",".","."
"","Dept. Total","2151","3.133","38.9","13.1","21.0","6.2","10.8","2.7","1.5","3.0","",".","0.8","",".","1.2","0.4","0.0","0.4","."
