"PSYCHOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"820
PSYCH","","","","","","","","","","","","","","","","","","",""
"Hum Thought:Concpts,Lang,Cult","521
001","98","3.459","50.0","17.3","18.4","4.1","8.2",".","1.0",".",".",".",".",".",".",".","1.0","."
"Psychology of Women and Gender","522
001","40","3.162","25.0","17.5","30.0","7.5","10.0","2.5",".","2.5",".",".",".",".","5.0",".",".","."
"Neurobiology","523
001","96","3.104","32.3","16.7","18.8","10.4","18.8","3.1",".",".",".",".",".",".",".",".",".","."
"Cognition in Health and Societ","525
001","101","3.745","70.3","19.8","5.9","1.0",".",".","2.0",".",".",".",".",".","1.0",".",".","."
"Criminal Mind:Forensics/Scienc","526
001","161","3.770","73.9","14.9","5.0","1.9","2.5",".","0.6",".",".",".",".",".","1.2",".",".","."
"","549
001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","549
002","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Human Factors Engineering","Course Total","5","***","","","","","","","","","","","","","","","",""
"","601
002","25","3.960","92.0","8.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","601
003","23","3.957","91.3","8.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","601
005","23","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","601
006","25","3.708","60.0","20.0","12.0","4.0",".",".",".",".",".",".",".",".","4.0",".",".","."
"","601
009","24","",".",".",".",".",".",".",".",".",".",".",".",".",".",".","100.0","."
"","601
010","15","3.733","66.7","13.3","20.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"","601
011","23","3.609","73.9",".","21.7",".",".",".","4.3",".",".",".",".",".",".",".",".","."
"Current Topics - Psychology","Course Total","158","3.835","69.0","7.0","7.0","0.6",".",".","0.6",".",".",".",".",".","0.6",".","15.2","."
"Epigenetics and the Brain","603
001","25","3.938","84.0","12.0",".",".",".",".",".",".",".",".",".",".","4.0",".",".","."
"Intro to Psychotherapy","607
001","25","3.720","60.0","24.0","16.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Design&Anlys-Psych Expermnts I","610
001","23","3.773","69.6","8.7","17.4",".",".",".",".",".",".",".",".",".","4.3",".",".","."
"Neuropharmacology","612
001","20","3.275","35.0","15.0","35.0",".","15.0",".",".",".",".",".",".",".",".",".",".","."
"","621
001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","621
004","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","621
006","9","3.795","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","621
007","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","621
008","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","621
009","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","621
010","18","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","621
014","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","621
015","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","621
017","25","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","621
018","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","621
019","4","***","","","","","","","","","",".",".",".",".",".",".","."
"","621
020","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","621
022","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","621
023","25","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","621
037","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","621
039","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","621
040","25","3.839","92.0",".","4.0",".","4.0",".",".",".",".",".",".",".",".",".",".","."
"","621
044","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","621
050","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","621
051","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","621
061","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"January 05, 2022","","","","","","","","","","","","","","","","","","Page 328 of 464",""
