"","990
033","3","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
038","3","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","990
040","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Research or Thesis","Course Total","15","",".",".",".",".",".",".",".","60.0","",".",".","",".","40.0",".",".",".","."
"COUN PSY
270","Dept. Total","1504","3.836","80.7","6.8","4.4","2.3","1.0","0.8","0.8","0.7","",".","1.3","",".","0.4","0.7","0.1","0.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"270
COUN PSY","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","549","3.659","72.1","10.7","8.0","4.4","1.5","1.5","1.3",".","",".",".","",".",".","0.4",".","0.2","."
"Sophomore","","365","3.846","85.5","7.1","2.7","2.2","0.8","0.5","0.5",".","",".",".","",".",".","0.5",".",".","."
"Junior","","190","3.944","92.1","3.2","3.2",".","0.5",".","0.5",".","",".",".","",".",".","0.5",".",".","."
"Senior","","184","3.853","86.4","3.8","2.7","0.5","1.6","1.1","0.5",".","",".","0.5","",".",".","1.6","1.1",".","."
"Undergraduates","","1288","3.812","80.9","7.6","5.0","2.6","1.2","0.9","0.9",".","",".","0.1","",".",".","0.6","0.2","0.1","."
"Special","","7","2.969","57.1",".",".","14.3",".",".","14.3","14.3","",".",".","",".",".",".",".",".","."
"Graduate","","201","3.982","79.6","2.0","0.5",".",".",".",".","4.5","",".","9.5","",".","3.0","1.0",".",".","."
"Prof Yr 1","","8","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","8","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","1504","3.836","80.7","6.8","4.4","2.3","1.0","0.8","0.8","0.7","",".","1.3","",".","0.4","0.7","0.1","0.1","."
