"","699
042","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Directed Reading","Course Total","5","***","","","","","","","","","","","","","","","","","",""
"Art&Archaeolog-Ancient Greece","700
001","3","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Classical Literature & Culture","970
001","9","3.944","88.9","11.1",".",".",".",".",".",".",".","",".",".","",".",".",".",".","."
"CLASSICS
244","Dept. Total","527","3.604","56.5","21.8","9.7","3.2","2.7","0.9","0.8","0.4","",".",".","",".","0.2","1.3","0.4","2.1","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"244
CLASSICS","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","64","3.347","39.1","25.0","17.2","4.7","7.8","3.1",".",".","",".",".","",".",".","3.1",".",".","."
"Sophomore","","170","3.647","60.6","24.7","6.5","5.9",".","0.6","1.2",".","",".",".","",".",".","0.6",".",".","."
"Junior","","131","3.614","60.3","19.8","12.2","1.5","3.8","0.8","0.8",".","",".",".","",".",".","0.8",".",".","."
"Senior","","129","3.651","58.9","21.7","10.1","1.6","2.3","0.8","0.8",".","",".",".","",".","0.8","2.3",".","0.8","."
"Undergraduates","","494","3.598","57.3","22.7","10.3","3.4","2.6","1.0","0.8",".","",".",".","",".","0.2","1.4",".","0.2","."
"Special","","16","2.750",".","6.3",".",".","6.3",".",".","12.5","",".",".","",".",".",".","12.5","62.5","."
"Graduate","","17","3.930","88.2","11.8",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","527","3.604","56.5","21.8","9.7","3.2","2.7","0.9","0.8","0.4","",".",".","",".","0.2","1.3","0.4","2.1","."
