"L&S","","","","","","","","","","","","","","","","","","","","",""
"POLITICAL SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"778
POLI SCI","","","","","","","","","","","","","","","","","","","","",""
"POLI SCI
778","Dept. Total","2819","3.361","41.6","22.3","13.9","6.8","4.9","1.6","1.6","2.9","",".","1.0","",".","1.3","1.6","0.2","0.1","0.2"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"778
POLI SCI","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","501","2.997","19.2","23.8","23.8","14.4","11.2","3.2","1.8",".","",".",".","",".",".","2.0","0.6",".","0.2"
"Sophomore","","523","3.244","33.8","27.5","18.2","8.8","5.7","2.9","1.9",".","",".","0.2","",".",".","0.8",".","0.2","."
"Junior","","725","3.423","48.7","21.9","12.7","5.0","4.1","1.2","2.8",".","",".","0.8","",".","0.1","1.5","0.3",".","0.8"
"Senior","","820","3.600","57.0","21.8","9.6","4.8","2.6","0.6","0.7","0.1","",".","1.1","",".","1.2","0.5",".",".","."
"Undergraduates","","2569","3.346","42.5","23.4","15.0","7.5","5.3","1.8","1.8","0.0","",".","0.6","",".","0.4","1.1","0.2","0.0","0.3"
"Special","","33","3.411","9.1","21.2","6.1",".","3.0",".",".","54.5","",".","3.0","",".",".",".","3.0",".","."
"Graduate","","217","3.846","35.5","9.7","1.8",".",".",".",".","28.6","",".","5.1","",".","11.5","6.9",".","0.9","."
"","Dept. Total","2819","3.361","41.6","22.3","13.9","6.8","4.9","1.6","1.6","2.9","",".","1.0","",".","1.3","1.6","0.2","0.1","0.2"
