"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","",""
"HEC","","","","","","","","","","","","","","","","","","","",""
"HEC","College Total","5167","3.679","66.2","16.8","7.8","3.0","2.1","0.9","0.9","1.1","0.0",".","",".","0.3","0.6","0.1","0.1","0.1"
"Summary by College/School","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"HEC","","Grades","GPA","","","","","","","","","","","","","","","","",""
"Freshmen","","412","3.542","60.7","17.0","11.4","2.4","3.9","1.0","2.4",".",".",".","",".",".","0.5",".",".","0.7"
"Sophomore","","869","3.658","66.7","16.8","8.6","2.8","2.8","1.2","0.7",".",".",".","",".",".","0.3","0.1",".","."
"Junior","","1793","3.676","65.6","19.2","7.8","3.1","1.6","0.9","1.0",".",".",".","",".",".","0.5",".",".","0.2"
"Senior","","1766","3.690","67.7","16.4","7.8","3.6","2.3","1.0","0.7",".",".",".","",".",".","0.6",".",".","."
"Undergraduates","","4840","3.667","66.2","17.5","8.3","3.2","2.3","1.0","1.0",".",".",".","",".",".","0.5","0.0",".","0.1"
"Special","","41","3.848","43.9","2.4","2.4","2.4",".",".",".","31.7",".",".","",".",".",".","12.2","4.9","."
"Graduate","","285","3.935","69.8","5.6","1.4",".",".",".",".","16.1","0.4",".","",".","4.9","1.4",".","0.4","."
"Prof Yr 4","","1","***","","","","","","","","","",".","",".",".",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"","College Total","5167","3.679","66.2","16.8","7.8","3.0","2.1","0.9","0.9","1.1","0.0",".","",".","0.3","0.6","0.1","0.1","0.1"
