"ALS","","","","","","","","","","","","","","","","","","","",""
"FOOD SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"390
FOOD SCI","","","","","","","","","","","","","","","","","","","",""
"FOOD SCI
390","Dept. Total","327","3.224","37.9","13.1","16.2","4.3","8.3","1.5","0.9","15.9","0.3",".","",".","1.2","0.3",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"390
FOOD SCI","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","10","2.800","30.0","10.0","10.0","10.0","20.0","10.0",".",".",".",".","",".","10.0",".",".",".","."
"Junior","","39","2.822","20.5","12.8","30.8","7.7","20.5",".","5.1","2.6",".",".","",".",".",".",".",".","."
"Senior","","195","3.313","51.3","15.9","17.9","5.1","7.7","1.5","0.5",".",".",".","",".",".",".",".",".","."
"Undergraduates","","244","3.208","45.5","15.2","19.7","5.7","10.2","1.6","1.2","0.4",".",".","",".","0.4",".",".",".","."
"Special","","2","***","","","","","","","","","",".","",".",".","50.0",".",".","."
"Graduate","","81","3.385","16.0","7.4","4.9",".","2.5","1.2",".","63.0","1.2",".","",".","3.7",".",".",".","."
"","Dept. Total","327","3.224","37.9","13.1","16.2","4.3","8.3","1.5","0.9","15.9","0.3",".","",".","1.2","0.3",".",".","."
