"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","","",""
"IES","","","","","","","","","","","","","","","","","","","","",""
"IES","College Total","2356","3.579","54.7","18.4","12.5","2.9","3.1","0.7","1.0","1.7","",".","2.5","",".","0.9","0.9",".","0.7","."
"Summary by College/School","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"IES","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"Freshmen","","378","3.395","47.4","19.8","19.0","5.0","4.8","1.3","2.1",".","",".",".","",".",".","0.5",".",".","."
"Sophomore","","380","3.596","55.8","22.1","16.1","1.8","2.1","0.3","1.3",".","",".",".","",".",".","0.5",".",".","."
"Junior","","506","3.543","53.6","23.1","12.6","3.2","4.7","0.4","1.6",".","",".",".","",".",".","0.6",".","0.2","."
"Senior","","731","3.630","60.7","19.2","11.5","3.6","2.9","0.8","0.3","0.3","",".",".","",".",".","0.8",".",".","."
"Undergraduates","","1995","3.557","55.4","20.9","14.1","3.4","3.6","0.7","1.2","0.1","",".",".","",".",".","0.7",".","0.1","."
"Special","","34","3.750","23.5","5.9","5.9",".",".",".",".","20.6","",".",".","",".",".",".",".","44.1","."
"Graduate","","327","3.825","53.5","4.9","3.4","0.3","0.6","0.6",".","9.5","",".","17.7","",".","6.4","2.8",".",".","."
"","College Total","2356","3.579","54.7","18.4","12.5","2.9","3.1","0.7","1.0","1.7","",".","2.5","",".","0.9","0.9",".","0.7","."
