"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"LATIN AMER, CARIB & IBERIAN","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"525
LACIS","","","","","","","","","","","","","","","","","","",""
"361
Elementary Quechua","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"363
Intermediate Quechua","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"376
First Semester Yucatec Maya","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"440","001","11","3.950","81.8","9.1",".",".",".",".",".",".",".",".",".",".",".",".","9.1","."
"440","003","4","***","","","","","","","","","",".",".",".",".",".",".","."
"440","004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"440","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"440","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Topics in LACIS","Course Total","18","3.974","66.7","5.6",".",".",".",".",".",".",".",".",".",".",".",".","27.8","."
"699","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","2","***","","","","","","","","","","","","","","","",""
"982
Smr-Latin American Area","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"LACIS
525","Dept. Total","33","3.857","66.7","12.1","3.0",".",".",".",".",".",".",".",".",".",".",".","18.2","."
