"TERM : 1222","","","","Percentage Distribution of Grades","","","","","","","","","","","","Office of the Registrar",""
"Fall 2021-2022","","","","","","","","","","","","","","","","",""
"","","","","University of Wisconsin - Madison","","","","","","","","","","","","",""
"","","","","","","(Non-Cross Listed)","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","",""
"HEBREW-BIBLICAL","Section
#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"441
HEBR-BIB","","","","","","","","","","","","","","","","",""
"Biblical Texts, Poetry","513
001
1","***","","","","","","","","","",".",".",".",".",".",".   
."
"Independent Study","799
021
1","***","","","","","","","","","",".",".",".",".",".",".   
."
"Research and Thesis","990
021
2","***","","","","","","","","","",".",".",".",".",".",".   
."
"HEBR-BIB
441","4
Dept. Total","***","","","","","","","","","",".",".",".",".",".",".  
."
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR
Other"
"","Grades","GPA","","","","","","","","","","","","","","",""
"441
HEBR-BIB","","","","","","","","","","","","","","","","",""
"Senior","1","***","","","","","","","","","",".",".",".",".",".",".  
."
"Undergraduates","1","***","","","","","","","","","",".",".",".",".",".",".  
."
"Graduate","3","***","","","","","","","","","",".",".",".",".",".",".  
."
"","Dept. Total
4","***","","","","","","","","","",".",".",".",".",".",".  
."
"January 05, 2022","","","","","","","","","","","","","","","","","Page 259 of 464"
"* Please note: This report does not combine crosslisted courses","","","","","","","","","","","","","","","","",""
"","** Please note: In order to protect student privacy, grade distributions for groups of five or fewer students have been redacted.","","","","","","","","","","","","","","","",""
"","*** Please note: The Law School uses a non-standard grade scale. Some of these grades cannot be mapped to our standard A/B, BC grading scale and are therefore excluded from this report..","","","","","","","","","","","","","","","",""
