"CURRICULUM AND INSTRUCTIO Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"272
CURRIC","","","","","","","","","","","","","","","","","","","",""
"630","003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"630","004","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Prof Dev School & Community","Course Total","","26","3.918","96.2",".",".",".","3.8",".",".",".",".",".",".",".",".",".",".","."
"660
Early Childhood Education","001","","25","3.979","92.0","4.0",".",".",".",".",".",".",".",".",".",".","4.0",".",".","."
"663
Lrng Envr-Initial Ed Progm","001","","25","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"675
General Seminar","001","","10","3.667","60.0","20.0",".",".","10.0",".",".",".",".",".",".",".",".",".","10.0","."
"699","075","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","095","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Reading","Course Total","","2","***","","","","","","","","","","","","","","","",""
"712
Intro to C&I","001","","25","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"716
Reform&Change-Curric&Instr","001","","16","4.000","87.5",".",".",".",".",".",".",".",".",".",".",".","12.5",".",".","."
"719
Intro to Qualitative Research","001","","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"720
School Practicum in CS&D","001","","15","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"733
Public Engagement with Science","001","","7","4.000","85.7",".",".",".",".",".",".",".",".",".",".",".","14.3",".",".","."
"789
Qual Rsch Mthds-Educ: Field II","001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"790","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","052","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Master's Project or Thesis","Course Total","","4","***","","","","","","","","","","","","","","","",""
"799","005","","5","***","","","","","","","","","",".",".",".",".",".",".","."
"799","016","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","052","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","053","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","072","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"799","080","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","088","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"799","091","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Master's Ind. Study","Course Total","","15","4.000","93.3",".",".",".",".",".",".",".",".",".",".",".","6.7",".",".","."
"830
Theory & Dsgn of the Curric","001","","10","3.900","80.0","20.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"860
Supervisn-Teacher Education","001","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"916
Spec Topics:Rsch&Eval-C&I","001","","13","4.000","30.8",".",".",".",".",".",".",".",".",".",".",".","69.2",".",".","."
"946
Past Perspectives-Music Educ","001","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"975","001","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"975","002","","16","3.929","75.0","12.5",".",".",".",".",".",".",".",".",".",".","12.5",".",".","."
"General Seminar","Course Total","","26","3.958","84.6","7.7",".",".",".",".",".",".",".",".",".",".","7.7",".",".","."
"990","001","","9","",".",".",".",".",".",".",".","66.7","33.3",".",".",".",".",".",".","."
"990","003","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","004","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","005","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","007","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","013","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"January 05, 2022","","","","","","","","","","","","","","","","","","","","Page 90 of 464"
