"","990
116","2","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"","990
142","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"PhD Thesis-Real Estate","Course Total","4","***","","","","","","","","","","","","","","","","","","","",""
"Readng&Rsch-Real Estate PhD","999
151","2","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"REAL EST
239","Dept. Total","560","3.422","37.0","26.1","21.6","7.1","3.9","0.2","0.4","3.8","",".",".","",".","",".","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"239
REAL EST","","","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","1","3.000",".",".","100.0",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Junior","","140","3.270","26.4","28.6","27.9","7.9","7.9",".","0.7","0.7","",".",".","",".","",".","",".",".",".","."
"Senior","","306","3.418","36.9","27.5","20.6","8.5","3.3","0.3","0.3","2.6","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","447","3.370","33.6","27.7","23.0","8.3","4.7","0.2","0.4","2.0","",".",".","",".","",".","",".",".",".","."
"Special","","2","3.000",".",".","50.0",".",".",".",".","50.0","",".",".","",".","",".","",".",".",".","."
"Graduate","","110","3.650","50.9","20.0","15.5","2.7","0.9",".",".","10.0","",".",".","",".","",".","",".",".",".","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Professionals","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","560","3.422","37.0","26.1","21.6","7.1","3.9","0.2","0.4","3.8","",".",".","",".","",".","",".",".",".","."
