"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"CHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","",""
"990","023","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","026","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","034","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","036","9","",".",".",".",".",".",".",".","33.3",".",".",".","66.7",".",".",".","."
"990","045","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","047","17","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","048","13","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","050","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","058","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","059","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","060","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","062","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","068","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","072","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","076","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Organic","Course Total","99","",".",".",".",".",".",".",".","91.9",".",".",".","8.1",".",".",".","."
"991
Research General","012","3","***","","","","","","","","","",".",".",".",".",".",".","."
"992","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","004","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"992","007","3","***","","","","","","","","","",".",".",".",".",".",".","."
"992","008","10","",".",".",".",".",".",".",".","30.0",".",".",".","70.0",".",".",".","."
"992","013","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"992","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"992","021","4","***","","","","","","","","","",".",".",".",".",".",".","."
"992","022","5","***","","","","","","","","","",".",".",".",".",".",".","."
"992","024","4","***","","","","","","","","","",".",".",".",".",".",".","."
"992","025","3","***","","","","","","","","","",".",".",".",".",".",".","."
"992","031","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"992","033","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"992","039","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","041","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","046","4","***","","","","","","","","","",".",".",".",".",".",".","."
"992","056","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","059","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","077","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Physical","Course Total","73","",".",".",".",".",".",".",".","87.7",".",".",".","9.6",".",".","2.7","."
"993","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"993","032","3","***","","","","","","","","","",".",".",".",".",".",".","."
"993","039","3","***","","","","","","","","","",".",".",".",".",".",".","."
"993","041","2","***","","","","","","","","","",".",".",".",".",".",".","."
"993","049","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
