"BUS","","","","","","","","","","","","","","","","","","","","","","",""
"ACCOUNTING AND INFO SYSTE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"232
ACCT I S","","","","","","","","","","","","","","","","","","","","","","",""
"ACCT I S
232","Dept. Total","1766","3.211","30.0","19.9","29.2","6.4","8.8","2.3","1.5","1.8","",".",".","",".","",".","",".","0.1","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"232
ACCT I S","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","21","2.595","9.5","9.5","38.1","4.8","28.6","4.8","4.8",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","329","2.967","23.7","8.2","41.6","4.6","16.4","4.0","1.5",".","",".",".","",".","",".","",".",".",".","."
"Junior","","570","3.154","30.7","17.2","30.4","7.2","10.2","1.9","2.1","0.4","",".",".","",".","",".","",".",".",".","."
"Senior","","634","3.270","27.8","24.9","26.3","8.7","6.0","2.2","1.3","2.5","",".",".","",".","",".","",".","0.2","0.2","."
"Undergraduates","","1554","3.158","27.7","18.3","31.2","7.2","10.0","2.5","1.7","1.2","",".",".","",".","",".","",".","0.1","0.1","."
"Special","","26","3.208","26.9","26.9","26.9","3.8",".","3.8","3.8","3.8","",".",".","",".","",".","",".",".","3.8","."
"Graduate","","185","3.699","49.2","31.4","12.4",".",".",".",".","6.5","",".",".","",".","",".","",".",".","0.5","."
"Prof Yr 3","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Professionals","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","1766","3.211","30.0","19.9","29.2","6.4","8.8","2.3","1.5","1.8","",".",".","",".","",".","",".","0.1","0.2","."
