"","990
004","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","990
005","1","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"","990
007","2","***","","","","","","","","","","",".",".","",".","",".",".",".","."
"Individual Research","Course Total","4","***","","","","","","","","","","","","","","","","","","",""
"ITALIAN
508","Dept. Total","701","3.368","42.9","20.8","20.5","5.3","3.0","1.7","2.1","2.7","",".",".","",".","",".","0.1","0.7",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"508
ITALIAN","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","104","3.123","30.8","21.2","30.8","5.8","2.9","1.9","6.7",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","181","3.423","39.8","28.7","21.0","6.1","1.1","0.6","2.2","0.6","",".",".","",".","",".",".",".",".","."
"Junior","","149","3.352","33.6","24.8","26.8","6.0","4.0","1.3","0.7","0.7","",".",".","",".","",".","0.7","1.3",".","."
"Senior","","172","3.246","42.4","15.1","17.4","6.4","5.2","4.1","1.7","5.8","",".",".","",".","",".",".","1.7",".","."
"Undergraduates","","606","3.306","37.5","22.6","23.1","6.1","3.3","2.0","2.5","2.0","",".",".","",".","",".","0.2","0.8",".","."
"Special","","8","3.714","62.5",".",".",".","12.5",".",".","25.0","",".",".","",".","",".",".",".",".","."
"Graduate","","87","3.890","79.3","10.3","4.6",".",".",".",".","5.7","",".",".","",".","",".",".",".",".","."
"","Dept. Total","701","3.368","42.9","20.8","20.5","5.3","3.0","1.7","2.1","2.7","",".",".","",".","",".","0.1","0.7",".","."
