"","699
021","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"","699
022","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"Directed Reading","Course Total","6","3.467","50.0","16.7","16.7","16.7",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Art & Archaeology-Ancient Rome","704
001","2","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"CLASSICS
244","Dept. Total","554","3.246","27.3","29.8","23.1","8.5","4.3","2.9","1.3","2.2","",".",".","",".","",".","",".","0.5","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"244
CLASSICS","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","57","2.902","8.8","26.3","28.1","21.1","8.8","3.5","1.8",".","",".",".","",".","",".","",".","1.8",".","."
"Sophomore","","176","3.250","27.3","29.5","25.0","10.8","2.3","2.3","1.7","0.6","",".",".","",".","",".","",".","0.6",".","."
"Junior","","160","3.292","28.8","33.8","20.6","6.9","6.9","1.3","1.3","0.6","",".",".","",".","",".","",".",".",".","."
"Senior","","154","3.309","31.2","28.6","21.4","3.2","2.6","5.2","0.6","6.5","",".",".","",".","",".","",".","0.6",".","."
"Undergraduates","","547","3.242","26.9","30.2","23.0","8.6","4.4","2.9","1.3","2.2","",".",".","",".","",".","",".","0.5",".","."
"Special","","3","3.000",".",".","66.7",".",".",".",".",".","",".",".","",".","",".","",".",".","33.3","."
"Graduate","","4","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","554","3.246","27.3","29.8","23.1","8.5","4.3","2.9","1.3","2.2","",".",".","",".","",".","",".","0.5","0.2","."
