"BUS","","","","","","","","","","","","","","","","","","","","","","",""
"ACTUARIAL SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"242
ACT SCI","","","","","","","","","","","","","","","","","","","","","","",""
"","300
001","21","3.952","90.5","9.5",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".","."
"","300
002","42","3.881","81.0","14.3","4.8",".",".",".",".",".",".","",".",".","",".","",".","",".",".","."
"Actuarial Science Methods","Course Total","63","3.905","84.1","12.7","3.2",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Theory-Interst & Life Insur","303
001","48","3.604","60.4","20.8","8.3","4.2","4.2","2.1",".",".",".","",".",".","",".","",".","",".",".","."
"Actuarial Mathematics 2","651
001","53","3.529","41.5","32.1","22.6",".",".",".","1.9",".",".","",".",".","",".","",".","",".","1.9","."
"Loss Distributn&Survival Model","653
001","39","3.386","23.1","35.9","17.9","12.8",".",".",".","10.3",".","",".",".","",".","",".","",".",".","."
"Seminar in Actuarial Science","654
001","40","3.688","52.5","32.5","15.0",".",".",".",".",".",".","",".",".","",".","",".","",".",".","."
"ACT SCI
242","Dept. Total","243","3.594","55.1","25.5","12.8","2.9","0.8","0.4","0.4","1.6","",".",".","",".","",".","",".",".","0.4","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"242
ACT SCI","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","8","3.031","62.5","12.5",".",".","12.5","12.5",".",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","32","3.813","87.5","6.3","3.1","3.1",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Junior","","66","3.700","63.6","27.3","7.6",".","1.5",".",".",".","",".",".","",".","",".","",".",".",".","."
"Senior","","95","3.456","34.7","32.6","21.1","5.3",".",".","1.1","4.2","",".",".","",".","",".","",".",".","1.1","."
"Undergraduates","","201","3.558","53.7","25.9","12.9","3.0","1.0","0.5","0.5","2.0","",".",".","",".","",".","",".",".","0.5","."
"Graduate","","42","3.726","61.9","23.8","11.9","2.4",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","243","3.594","55.1","25.5","12.8","2.9","0.8","0.4","0.4","1.6","",".",".","",".","",".","",".",".","0.4","."
