"L&S","","","","","","","","","","","","","","","","","","","","","",""
"WOMENS STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"963
WOMEN ST","","","","","","","","","","","","","","","","","","","","","",""
"WOMEN ST
963","Dept. Total","1161","3.455","39.3","31.0","16.4","6.4","3.2","0.7","0.9","1.9","",".",".","",".","",".","0.2","0.1",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"963
WOMEN ST","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","167","3.332","26.3","40.1","21.0","6.0","4.2","1.2","1.2",".","",".",".","",".","",".",".",".",".","."
"Sophomore","","228","3.465","36.0","36.4","17.5","6.6","2.6","0.9",".",".","",".",".","",".","",".",".",".",".","."
"Junior","","285","3.441","40.7","28.1","17.5","8.4","3.5",".","1.1",".","",".",".","",".","",".","0.7",".",".","."
"Senior","","455","3.491","44.0","27.0","14.3","5.5","2.9","0.9","1.3","4.0","",".",".","",".","",".",".","0.2",".","."
"Undergraduates","","1135","3.450","38.9","31.1","16.7","6.5","3.2","0.7","1.0","1.6","",".",".","",".","",".","0.2","0.1",".","."
"Special","","6","2.929","16.7","16.7",".",".","16.7",".",".","50.0","",".",".","",".","",".",".",".",".","."
"Graduate","","18","3.847","66.7","27.8",".",".",".",".",".","5.6","",".",".","",".","",".",".",".",".","."
"Prof Yr 2","","2","3.750","50.0","50.0",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"Professionals","","2","3.750","50.0","50.0",".",".",".",".",".",".","",".",".","",".","",".",".",".",".","."
"","Dept. Total","1161","3.455","39.3","31.0","16.4","6.4","3.2","0.7","0.9","1.9","",".",".","",".","",".","0.2","0.1",".","."
