"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"ALS","","","","","","","","","","","","","","","","","","",""
"FOREST AND WILDLIFE ECOLO","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"396
F&W ECOL","","","","","","","","","","","","","","","","","","",""
"100
Introduction to Forestry","001","119","3.360","50.4","16.0","10.1","13.4","5.0","1.7","2.5","0.8",".",".",".",".",".",".",".","."
"205
Sci&Prof Comptng-Natural Rsrcs","001","9","3.722","44.4","55.6",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"299
Independent Study","009","14","3.929","92.9",".","7.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"300
Forest Biometry","001","9","3.722","55.6","33.3","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"301
Intro-Aerial Photo Systems","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"302
Elec-op&Micro Remote Sensng","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"312
Wood Identification","001","13","3.600","38.5","15.4","23.1",".",".",".",".","23.1",".",".",".",".",".",".",".","."
"314
Wood, Industrial Use,&Society","001","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"375","001","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"375","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"375","003","7","3.875","71.4",".","14.3",".",".",".",".",".",".",".",".",".","14.3",".",".","."
"Special Topics","Course Total","19","3.947","84.2",".","5.3",".",".",".",".","5.3",".",".",".",".","5.3",".",".","."
"403
Geom Anal-Vert Aerial Photo","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"410
Principles of Silviculture","001","27","3.309","44.4","18.5","11.1","3.7","18.5","3.7",".",".",".",".",".",".",".",".",".","."
"430
Agroforestry","001","18","3.118","11.1","22.2","50.0",".","11.1",".",".","5.6",".",".",".",".",".",".",".","."
"460
General Ecology","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"461
Environmental Sys Concepts","001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"515
Renewable Resources Policy","001","20","2.825","15.0","20.0","35.0","15.0","5.0",".","10.0",".",".",".",".",".",".",".",".","."
"572
Stat Meth for Bioscience II","001","6","3.600","50.0",".","33.3",".",".",".",".","16.7",".",".",".",".",".",".",".","."
"600
Forest Taxation","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"635
Forest Stand Dynamics","001","13","3.583","38.5","30.8","23.1",".",".",".",".","7.7",".",".",".",".",".",".",".","."
"652
Decisn Meth-Nat Resrc Mangr","001","12","3.542","50.0","25.0","8.3","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"657
Natl Forest Mgmt Practicum","001","14","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","007","2","***","","","","","","","","","",".",".",".",".",".",".","."
"699","014","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","017","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Problems","Course Total","4","***","","","","","","","","","","","","","","","",""
"790","013","3","***","","","","","","","","","",".",".",".",".",".",".","."
"790","022","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Special Problems","Course Total","4","***","","","","","","","","","","","","","","","",""
"879
Advanced Landscape Ecology","001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"901
Colloq-Forestry&Forest Prod","001","11","4.000","63.6",".",".",".",".",".",".","36.4",".",".",".",".",".",".",".","."
"955
Practical Rsch Design&Inquiry","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","006","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","008","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","009","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","012","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","013","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","014","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","016","1","***","","","","","","","","","",".",".",".",".",".",".","."
