"HEC","","","","","","","","","","","","","","","","","","","","","",""
"DESIGN STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"359
DS","","","","","","","","","","","","","","","","","","","","","",""
"DS
359","Dept. Total","858","3.381","38.8","25.3","20.2","6.5","4.3","2.2","0.3","2.0","",".",".","",".","0.1","",".",".","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"359
DS","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","56","2.714","12.5","21.4","21.4","14.3","16.1","14.3",".",".","",".",".","",".",".","",".",".",".","."
"Sophomore","","128","3.287","25.8","28.9","27.3","13.3","3.9","0.8",".",".","",".",".","",".",".","",".",".",".","."
"Junior","","179","3.274","30.7","30.2","21.8","7.3","4.5","5.0","0.6",".","",".",".","",".",".","",".",".",".","."
"Senior","","436","3.502","47.0","24.3","19.3","3.9","3.4","0.2","0.5","1.4","",".",".","",".",".","",".",".",".","."
"Undergraduates","","799","3.356","37.5","26.2","21.3","6.9","4.6","2.4","0.4","0.8","",".",".","",".",".","",".",".",".","."
"Special","","13","3.667","53.8","23.1","7.7","7.7",".",".",".","7.7","",".",".","",".",".","",".",".",".","."
"Graduate","","45","3.893","57.8","11.1","2.2",".",".",".",".","22.2","",".",".","",".","2.2","",".",".","4.4","."
"Prof Yr 2","","1","3.000",".",".","100.0",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"Professionals","","1","3.000",".",".","100.0",".",".",".",".",".","",".",".","",".",".","",".",".",".","."
"","Dept. Total","858","3.381","38.8","25.3","20.2","6.5","4.3","2.2","0.3","2.0","",".",".","",".","0.1","",".",".","0.2","."
