"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"100","001","","11","3.455","18.2","54.5","27.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","002","","9","3.444","11.1","66.7","22.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","003","","13","3.462","23.1","61.5",".","15.4",".",".",".",".",".",".",".",".",".",".",".","."
"100","004","","13","3.462","23.1","53.8","15.4","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","005","","13","3.231","23.1","15.4","46.2","15.4",".",".",".",".",".",".",".",".",".",".",".","."
"100","006","","11","3.591","36.4","45.5","18.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","007","","13","3.500","23.1","53.8","23.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","008","","12","3.250","8.3","41.7","41.7","8.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","009","","13","3.423","30.8","23.1","46.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","010","","10","3.350","20.0","50.0","20.0",".","10.0",".",".",".",".",".",".",".",".",".",".","."
"100","011","","12","3.542","50.0","25.0","8.3","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","012","","11","3.227","36.4","18.2","18.2","9.1","18.2",".",".",".",".",".",".",".",".",".",".","."
"100","013","","12","3.417","33.3","33.3","25.0",".","8.3",".",".",".",".",".",".",".",".",".",".","."
"100","014","","11","3.409","9.1","63.6","27.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","015","","11","3.409","18.2","54.5","18.2","9.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","016","","12","3.208",".","66.7","16.7","8.3","8.3",".",".",".",".",".",".",".",".",".",".","."
"100","017","","11","3.227","18.2","36.4","27.3","9.1","9.1",".",".",".",".",".",".",".",".",".",".","."
"100","018","","11","3.500","9.1","81.8","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","019","","12","3.375","25.0","41.7","25.0",".","8.3",".",".",".",".",".",".",".",".",".",".","."
"100","020","","11","3.227","18.2","27.3","36.4","18.2",".",".",".",".",".",".",".",".",".",".",".","."
"100","021","","10","3.350","30.0","20.0","40.0","10.0",".",".",".",".",".",".",".",".",".",".",".","."
"100","022","","11","3.455","54.5","18.2","18.2",".",".","9.1",".",".",".",".",".",".",".",".",".","."
"100","023","","11","3.000","9.1","27.3","45.5","9.1",".","9.1",".",".",".",".",".",".",".",".",".","."
"100","024","","13","3.385","15.4","53.8","23.1","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","025","","13","2.846","7.7","46.2","15.4","15.4",".","7.7","7.7",".",".",".",".",".",".",".",".","."
"100","026","","13","3.500","46.2","38.5","7.7",".",".","7.7",".",".",".",".",".",".",".",".",".","."
"100","027","","10","3.400","20.0","40.0","40.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","028","","12","2.958",".","16.7","58.3","25.0",".",".",".",".",".",".",".",".",".",".",".","."
"100","029","","10","3.100",".","50.0","30.0","10.0","10.0",".",".",".",".",".",".",".",".",".",".","."
"100","030","","13","3.577","38.5","38.5","23.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","031","","13","3.654","53.8","30.8","7.7","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","032","","10","3.100","10.0","30.0","30.0","30.0",".",".",".",".",".",".",".",".",".",".",".","."
"100","033","","12","3.375","16.7","58.3","16.7",".","8.3",".",".",".",".",".",".",".",".",".",".","."
"100","034","","12","3.208","25.0","25.0","25.0","16.7","8.3",".",".",".",".",".",".",".",".",".",".","."
"100","035","","12","2.833","8.3","16.7","41.7","16.7","8.3","8.3",".",".",".",".",".",".",".",".",".","."
"100","036","","12","3.167","33.3","33.3","16.7",".","8.3",".","8.3",".",".",".",".",".",".",".",".","."
"100","037","","9","3.500","22.2","55.6","22.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","038","","11","3.136","9.1","63.6","9.1",".","9.1","9.1",".",".",".",".",".",".",".",".",".","."
"100","039","","12","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","040","","12","3.208","33.3","8.3","33.3","16.7","8.3",".",".",".",".",".",".",".",".",".",".","."
"100","041","","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","042","","12","3.417","33.3","33.3","16.7","16.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","043","","13","3.000","15.4","38.5","23.1","7.7","7.7",".","7.7",".",".",".",".",".",".",".",".","."
"100","044","","13","3.692","53.8","30.8","15.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","045","","9","3.056","11.1","55.6","22.2",".",".",".","11.1",".",".",".",".",".",".",".",".","."
"100","046","","12","3.375","16.7","50.0","25.0","8.3",".",".",".",".",".",".",".",".",".",".",".","."
"","","","","","","","","","","","","","","","","","","","Page 182 of 401",""
