"BIOLOGY CORE CURRICULUM","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"206
BIOCORE","","","","","","","","","","","","","","","","","","","",""
"Cellular Biology","303
001","","103","3.262","38.8","15.5","24.3","6.8","8.7","2.9","1.0","1.0",".",".",".",".","1.0",".",".","."
"","304
001","","22","3.841","77.3","13.6","9.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"","304
002","","18","3.500","44.4","11.1","33.3","5.6",".",".",".",".",".",".",".",".","5.6",".",".","."
"","304
003","","22","3.795","72.7","13.6","13.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"","304
004","","16","3.563","43.8","25.0","31.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"","304
005","","20","3.525","40.0","25.0","35.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Cellular Biology Laboratory","Course Total","","98","3.660","57.1","17.3","23.5","1.0",".",".",".",".",".",".",".",".","1.0",".",".","."
"Biological Interactions","333
001","","70","3.350","34.3","24.3","30.0","5.7","4.3",".","1.4",".",".",".",".",".",".",".",".","."
"","699
001","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","699
002","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"BIOCORE
206","Dept. Total","","281","3.409","46.3","17.8","24.6","4.3","4.3","1.1","0.7","0.4",".",".",".",".","0.7",".",".","."
"Summary by Level","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"206
BIOCORE","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","","29","3.247","27.6","24.1","31.0","10.3","6.9",".",".",".",".",".",".",".",".",".",".","."
"Junior","","","154","3.467","51.3","16.2","23.4","3.2","4.5","1.3",".",".",".",".",".",".",".",".",".","."
"Senior","","","97","3.369","44.3","18.6","24.7","4.1","3.1","1.0","2.1",".",".",".",".",".","2.1",".",".","."
"Undergraduates","","","280","3.409","46.4","17.9","24.6","4.3","4.3","1.1","0.7",".",".",".",".",".","0.7",".",".","."
"Special","","","1","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"","Dept. Total","","281","3.409","46.3","17.8","24.6","4.3","4.3","1.1","0.7","0.4",".",".",".",".","0.7",".",".","."
