"BUS","","","","","","","","","","","","","","","","","","","","","","",""
"OPERATIONS & TECHNOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"238
OTM","","","","","","","","","","","","","","","","","","","","","","",""
"OTM
238","Dept. Total","664","3.484","47.6","19.6","19.9","7.1","3.9","0.8","0.2","0.9","",".",".","",".","",".","",".",".","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"238
OTM","","","","","","","","","","","","","","","","","","","","","","",""
"Junior","","91","3.220","22.0","27.5","34.1","7.7","7.7","1.1",".",".","",".",".","",".","",".","",".",".",".","."
"Senior","","209","3.104","25.4","17.2","26.3","18.7","9.1","1.9","0.5","1.0","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","300","3.139","24.3","20.3","28.7","15.3","8.7","1.7","0.3","0.7","",".",".","",".","",".","",".",".",".","."
"Special","","3","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Graduate","","357","3.769","66.9","18.5","12.9","0.3",".",".",".","1.1","",".",".","",".","",".","",".",".","0.3","."
"Prof Yr 2","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Prof Yr 3","","3","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"Professionals","","4","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","664","3.484","47.6","19.6","19.9","7.1","3.9","0.8","0.2","0.9","",".",".","",".","",".","",".",".","0.2","."
