"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"HEC","","","","","","","","","","","","","","","","","","",""
"HEC","College Total","2934","3.405","41.3","23.5","17.7","","8.3 Name? Name? Name? Name? Name? Name? Name? Name? Name? Name? Name?","","","","","","","","","","","#Name?"
"Summary by College/School","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"HEC","","Grades","GPA","","","","","","","","","","","","","","","",""
"Freshmen","","91","2.951","17.6","30.8","18.7","12.1","11.0","8.8","1.1",".",".",".",".",".",".",".",".","."
"Sophomore","","471","3.290","31.4","27.2","23.8","11.0","3.6","2.1","0.8",".",".",".",".",".",".",".",".","."
"Junior","","825","3.393","40.1","26.1","17.5","9.5","3.8","1.3","1.0","0.2",".","0.5",".",".","0.1",".",".","."
"Senior","","1361","3.449","46.1","21.6","17.4","7.3","3.7","0.9","0.7","1.7",".","0.4",".",".","0.2",".",".","."
"Undergraduates","","2748","3.387","40.8","24.2","18.6","8.7","3.9","1.5","0.8","0.9",".","0.4",".",".","0.1",".",".","."
"Special","","24","3.643","41.7","33.3","8.3","4.2",".",".",".","12.5",".",".",".",".",".",".",".","."
"Graduate","","147","3.895","51.7","8.2","1.4","0.7",".",".",".","29.9","0.7",".",".","4.8","1.4",".","1.4","."
"Prof Yr 2","","4","3.250","50.0",".","25.0",".","25.0",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 3","","10","3.300","20.0","30.0","40.0","10.0",".",".",".",".",".",".",".",".",".",".",".","."
"Prof Yr 4","","1","3.500",".","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professionals","","15","3.300","26.7","26.7","33.3","6.7","6.7",".",".",".",".",".",".",".",".",".",".","."
"","College Total","2934","3.405","41.3","23.5","17.7","8.3","3.7","1.4","0.8","2.5","0.0","0.3",".","0.2","0.2",".","0.1","."
