"","999
005","4","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
035","4","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
038","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Research","Course Total","9","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"L SC COM
120","Dept. Total","524","3.721","62.8","19.8","8.2","2.3","0.8","0.6","0.2","4.0","",".",".","",".","0.2","0.8",".","0.4","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"120
L SC COM","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","92","3.619","46.7","40.2","9.8","2.2",".",".","1.1",".","",".",".","",".",".",".",".",".","."
"Sophomore","","67","3.674","56.7","29.9","9.0","3.0","1.5",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","","82","3.726","67.1","19.5","11.0","1.2",".","1.2",".",".","",".",".","",".",".",".",".",".","."
"Senior","","183","3.715","69.4","12.6","9.8","3.8","1.6","1.1",".",".","",".",".","",".",".","0.5",".","1.1","."
"Undergraduates","","424","3.689","62.0","22.6","9.9","2.8","0.9","0.7","0.2",".","",".",".","",".",".","0.2",".","0.5","."
"Special","","8","3.921","75.0","12.5",".",".",".",".",".","12.5","",".",".","",".",".",".",".",".","."
"Graduate","","92","3.923","65.2","7.6","1.1",".",".",".",".","21.7","",".",".","",".","1.1","3.3",".",".","."
"","Dept. Total","524","3.721","62.8","19.8","8.2","2.3","0.8","0.6","0.2","4.0","",".",".","",".","0.2","0.8",".","0.4","."
