"Section","","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","","Grades","GPA","","","","","","","","","","","","","","","",""
"100","001","","9","3.444","22.2","44.4","33.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","002","","13","3.577","23.1","69.2","7.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","003","","13","3.192","15.4","46.2","23.1","7.7",".","7.7",".",".",".",".",".",".",".",".",".","."
"100","004","","10","3.050","10.0","20.0","50.0","10.0","10.0",".",".",".",".",".",".",".",".",".",".","."
"100","005","","11","2.818","9.1","36.4","18.2","18.2","9.1",".","9.1",".",".",".",".",".",".",".",".","."
"100","006","","10","3.400","20.0","40.0","40.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","007","","13","3.423","38.5","30.8","7.7","23.1",".",".",".",".",".",".",".",".",".",".",".","."
"100","008","","13","2.962",".","38.5","23.1","30.8","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","009","","9","3.333","22.2","44.4","11.1","22.2",".",".",".",".",".",".",".",".",".",".",".","."
"100","010","","11","3.045","18.2","45.5","18.2",".","9.1",".","9.1",".",".",".",".",".",".",".",".","."
"100","011","","12","3.250","8.3","41.7","41.7","8.3",".",".",".",".",".",".",".",".",".",".",".","."
"100","012","","13","3.577","69.2","7.7","7.7",".","15.4",".",".",".",".",".",".",".",".",".",".","."
"100","013","","12","3.250","16.7","41.7","16.7","25.0",".",".",".",".",".",".",".",".",".",".",".","."
"100","014","","12","3.125","16.7","25.0","41.7",".","16.7",".",".",".",".",".",".",".",".",".",".","."
"100","015","","13","3.231","38.5","30.8","7.7","15.4",".",".","7.7",".",".",".",".",".",".",".",".","."
"100","016","","13","3.500","38.5","38.5","15.4",".","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","017","","13","3.192","7.7","38.5","38.5","15.4",".",".",".",".",".",".",".",".",".",".",".","."
"100","018","","11","3.045","9.1","36.4","27.3","9.1","18.2",".",".",".",".",".",".",".",".",".",".","."
"100","019","","11","3.227",".","63.6","27.3",".","9.1",".",".",".",".",".",".",".",".",".",".","."
"100","020","","12","3.083","8.3","33.3","33.3","16.7","8.3",".",".",".",".",".",".",".",".",".",".","."
"100","021","","12","3.167","8.3","66.7","8.3",".","8.3","8.3",".",".",".",".",".",".",".",".",".","."
"100","022","","12","3.125","16.7","25.0","33.3","16.7","8.3",".",".",".",".",".",".",".",".",".",".","."
"100","023","","12","3.083","8.3","33.3","33.3","16.7","8.3",".",".",".",".",".",".",".",".",".",".","."
"100","024","","13","3.462","30.8","38.5","23.1","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","025","","10","2.950","10.0","40.0","30.0","10.0",".",".","10.0",".",".",".",".",".",".",".",".","."
"100","026","","13","3.038","15.4","30.8","30.8","7.7","7.7","7.7",".",".",".",".",".",".",".",".",".","."
"100","027","","13","3.192","7.7","38.5","38.5","15.4",".",".",".",".",".",".",".",".",".",".",".","."
"100","028","","11","3.273","18.2","45.5","18.2","9.1","9.1",".",".",".",".",".",".",".",".",".",".","."
"100","029","","13","3.308","38.5","46.2",".",".","7.7",".","7.7",".",".",".",".",".",".",".",".","."
"100","030","","13","3.385",".","76.9","23.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","031","","11","3.727","90.9",".",".",".",".","9.1",".",".",".",".",".",".",".",".",".","."
"100","032","","13","3.462","30.8","46.2","15.4",".","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","033","","13","3.308","15.4","38.5","38.5","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","034","","12","3.000","25.0","25.0","25.0","8.3","8.3",".","8.3",".",".",".",".",".",".",".",".","."
"100","035","","13","3.231",".","53.8","38.5","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"100","036","","12","3.375","41.7","33.3","8.3","8.3",".","8.3",".",".",".",".",".",".",".",".",".","."
"100","037","","12","3.500","25.0","50.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","038","","13","3.115","7.7","30.8","46.2","7.7","7.7",".",".",".",".",".",".",".",".",".",".","."
"100","039","","10","2.900",".","20.0","50.0","20.0","10.0",".",".",".",".",".",".",".",".",".",".","."
"100","040","","13","3.462","23.1","61.5",".","15.4",".",".",".",".",".",".",".",".",".",".",".","."
"100","041","","12","3.500","16.7","66.7","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","042","","11","3.955","90.9","9.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","043","","12","3.000","8.3","41.7","25.0","8.3","8.3","8.3",".",".",".",".",".",".",".",".",".","."
"100","044","","13","3.500","23.1","53.8","23.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","045","","12","3.667","33.3","66.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"100","046","","9","3.056","22.2","11.1","33.3","22.2","11.1",".",".",".",".",".",".",".",".",".",".","."
"","","","","","","","","","","","","","","","","","","","Page 177 of 399",""
