"","999
011","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
015","4","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
016","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
018","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Studies","Course Total","9","3.818","55.6","11.1","11.1",".",".",".",".","11.1","",".",".","",".",".","11.1",".",".","."
"LAND ARC
520","Dept. Total","470","3.090","26.6","22.8","15.5","6.6","18.1","1.5","0.2","7.4","",".",".","",".","0.2","1.1",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"520
LAND ARC","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","34","2.516","14.7","5.9","17.6","2.9","52.9","2.9",".",".","",".",".","",".",".","2.9",".",".","."
"Sophomore","","106","2.851","17.0","19.8","21.7","6.6","34.0",".",".","0.9","",".",".","",".",".",".",".",".","."
"Junior","","83","3.041","16.9","26.5","19.3","15.7","18.1",".",".","2.4","",".",".","",".","1.2",".",".",".","."
"Senior","","167","3.210","32.9","31.7","13.2","6.0","9.6","3.6","0.6","0.6","",".",".","",".",".","1.8",".",".","."
"Undergraduates","","390","3.011","23.6","25.1","17.2","7.9","21.8","1.8","0.3","1.0","",".",".","",".","0.3","1.0",".",".","."
"Special","","7","3.467","14.3","57.1","14.3",".",".",".",".",".","",".",".","",".",".","14.3",".",".","."
"Graduate","","73","3.815","43.8","6.8","6.8",".",".",".",".","42.5","",".",".","",".",".",".",".",".","."
"","Dept. Total","470","3.090","26.6","22.8","15.5","6.6","18.1","1.5","0.2","7.4","",".",".","",".","0.2","1.1",".",".","."
