"","990
032","1","***","","","","","","","","","","",".",".",".",".",".",".","."
"","990
033","1","***","","","","","","","","","","",".",".",".",".",".",".","."
"Research and Thesis","Course Total","29","",".",".",".",".",".",".",".","93.1","",".",".",".","6.9",".",".",".","."
"Independent Study","999
017","1","***","","","","","","","","","","",".",".",".",".",".",".","."
"THEATRE
942","Dept. Total","1113","3.595","57.5","20.3","10.9","3.6","2.0","1.4","0.8","3.0","",".","0.1",".","0.2","0.2",".",".","0.1"
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"942
THEATRE","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","114","3.537","62.3","12.3","15.8","3.5","2.6","2.6","0.9",".","",".",".",".",".",".",".",".","."
"Sophomore","","311","3.634","60.8","21.5","9.6","3.9","1.9","1.3","0.6",".","",".",".",".",".",".",".",".","0.3"
"Junior","","300","3.542","53.3","26.0","12.0","4.0","2.0","1.3","1.3",".","",".",".",".",".",".",".",".","."
"Senior","","238","3.517","54.2","20.2","13.0","5.0","2.5","2.1","0.8","1.7","",".",".",".",".","0.4",".",".","."
"Undergraduates","","963","3.566","57.0","21.5","11.9","4.2","2.2","1.7","0.9","0.4","",".",".",".",".","0.1",".",".","0.1"
"Special","","15","3.676","66.7","13.3","6.7",".","6.7",".",".","6.7","",".",".",".",".",".",".",".","."
"Graduate","","135","3.854","60.0","12.6","3.7",".",".",".",".","20.7","",".","0.7",".","1.5","0.7",".",".","."
"","Dept. Total","1113","3.595","57.5","20.3","10.9","3.6","2.0","1.4","0.8","3.0","",".","0.1",".","0.2","0.2",".",".","0.1"
