"","699
002","2","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"","699
003","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"","699
004","1","***","","","","","","","","","","",".",".","",".","",".","",".",".","."
"Directed Study","Course Total","4","***","","","","","","","","","","","","","","","","","","","",""
"LEGAL ST
535","Dept. Total","247","3.027","21.1","24.3","24.7","12.1","13.8","2.4","1.2","0.4","",".",".","",".","",".","",".",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"535
LEGAL ST","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","10","2.400","10.0","10.0",".","30.0","40.0","10.0",".",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","105","3.087","25.7","21.9","20.0","12.4","18.1","1.9",".",".","",".",".","",".","",".","",".",".",".","."
"Junior","","36","2.540","11.1","5.6","27.8","25.0","19.4","8.3","2.8",".","",".",".","",".","",".","",".",".",".","."
"Senior","","94","3.229","21.3","34.0","31.9","5.3","4.3",".","2.1","1.1","",".",".","",".","",".","",".",".",".","."
"Undergraduates","","245","3.023","21.2","23.7","24.9","12.2","13.9","2.4","1.2","0.4","",".",".","",".","",".","",".",".",".","."
"Special","","2","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","247","3.027","21.1","24.3","24.7","12.1","13.8","2.4","1.2","0.4","",".",".","",".","",".","",".",".",".","."
