"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","","",""
"BIOSTATISTICS & MED INFORM","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"210
B M I","","","","","","","","","","","","","","","","","","","",""
"Intro to Biostat Mthd-Pub Hlth","511
001","","17","3.647","35.3","58.8","5.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"","541
001","","20","2.950","20.0","30.0","20.0",".","20.0","10.0",".",".",".",".",".",".",".",".",".","."
"","541
002","","13","3.385","23.1","38.5","30.8","7.7",".",".",".",".",".",".",".",".",".",".",".","."
"Intro to Biostatistics","Course Total","","33","3.121","21.2","33.3","24.2","3.0","12.1","6.1",".",".",".",".",".",".",".",".",".","."
"Introduction to Bioinformatics","576
001","","11","3.364","36.4","18.2","27.3","18.2",".",".",".",".",".",".",".",".",".",".",".","."
"Computn&Informatcs in Biol&Med","915
001","","9","4.000","11.1",".",".",".",".",".",".","88.9",".",".",".",".",".",".",".","."
"B M I
210","Dept. Total","","70","3.315","25.7","32.9","17.1","4.3","5.7","2.9",".","11.4",".",".",".",".",".",".",".","."
