"","999
048","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
050","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"","999
051","1","***","","","","","","","","","","",".",".","",".",".",".",".","."
"Independent Reading","Course Total","19","3.936","73.7","10.5",".",".",".",".",".","5.3","",".",".","",".","5.3","5.3",".",".","."
"SOC WORK
896","Dept. Total","1255","3.728","65.3","20.2","9.7","1.8","0.8","0.3","0.5","1.0","",".",".","",".","0.2","0.2",".",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"896
SOC WORK","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","3","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","85","3.679","63.5","22.4","8.2","3.5","1.2",".","1.2",".","",".",".","",".",".",".",".",".","."
"Junior","","185","3.631","58.4","18.4","17.3","3.2","2.2",".","0.5",".","",".",".","",".",".",".",".",".","."
"Senior","","261","3.641","63.2","20.7","9.2","2.7","1.5","1.1","1.5",".","",".",".","",".",".",".",".",".","."
"Undergraduates","","534","3.646","61.8","20.0","11.8","3.0","1.7","0.6","1.1",".","",".",".","",".",".",".",".",".","."
"Special","","15","3.511","60.0","13.3","13.3",".",".","6.7",".","6.7","",".",".","",".",".",".",".",".","."
"Graduate","","704","3.812","67.9","20.5","8.1","1.0","0.1",".",".","1.7","",".",".","",".","0.3","0.4",".",".","."
"Prof Yr 2","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 3","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","2","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","1255","3.728","65.3","20.2","9.7","1.8","0.8","0.3","0.5","1.0","",".",".","",".","0.2","0.2",".",".","."
