"L&S","","","","","","","","","","","","","","","","","","","","","","",""
"LITERATURE IN TRANSLATION","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"551
LITTRANS","","","","","","","","","","","","","","","","","","","","","","",""
"LITTRANS
551","Dept. Total","1077","3.352","31.9","31.7","21.6","7.4","3.6","1.2","1.4","0.7","",".",".","",".","",".","",".","0.2","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","","I","","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","","",""
"551
LITTRANS","","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","143","3.216","31.5","26.6","24.5","10.5","1.4","1.4","4.2",".","",".",".","",".","",".","",".",".",".","."
"Sophomore","","358","3.428","33.2","37.7","18.2","5.6","2.8","1.1","1.1",".","",".",".","",".","",".","",".","0.3",".","."
"Junior","","277","3.364","34.3","28.5","22.4","8.3","3.6","0.7","1.4","0.4","",".",".","",".","",".","",".",".","0.4","."
"Senior","","293","3.308","28.3","30.0","23.9","7.5","5.5","1.7","0.3","2.0","",".",".","",".","",".","",".","0.3","0.3","."
"Undergraduates","","1071","3.352","31.9","31.7","21.7","7.5","3.5","1.2","1.4","0.7","",".",".","",".","",".","",".","0.2","0.2","."
"Special","","5","3.125","20.0","20.0","20.0",".","20.0",".",".","20.0","",".",".","",".","",".","",".",".",".","."
"Graduate","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".","",".","",".",".",".","."
"","Dept. Total","1077","3.352","31.9","31.7","21.6","7.4","3.6","1.2","1.4","0.7","",".",".","",".","",".","",".","0.2","0.2","."
