"","","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"SLAVIC (SLAVIC LANGUAGES)","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"888
SLAVIC","","","","","","","","","","","","","","","","","","","",""
"","101
001","","12","3.292","58.3","8.3","8.3","16.7",".",".","8.3",".",".",".",".",".",".",".",".","."
"","101
002","","15","3.733","73.3","13.3","6.7",".","6.7",".",".",".",".",".",".",".",".",".",".","."
"","101
003","","16","3.656","50.0","31.3","18.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"","101
004","","19","3.167","31.6","21.1","21.1","10.5","5.3",".","5.3","5.3",".",".",".",".",".",".",".","."
"","101
005","","12","3.417","41.7","16.7","33.3",".","8.3",".",".",".",".",".",".",".",".",".",".","."
"","101
006","","14","3.250","50.0","21.4",".",".","21.4","7.1",".",".",".",".",".",".",".",".",".","."
"1st Semester Russian","Course Total","","88","3.420","50.0","19.3","14.8","4.5","6.8","1.1","2.3","1.1",".",".",".",".",".",".",".","."
"First Semester Czech","115
001","","19","3.026","26.3","21.1","26.3","15.8",".","5.3","5.3",".",".",".",".",".",".",".",".","."
"1st Semester Serbo-Croatian","141
001","","8","3.500","25.0","50.0","25.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Russ Honor Tutorial-Slav101","181
001","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","203
001","","12","3.833","83.3",".","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"","203
002","","14","3.708","64.3",".","14.3","7.1",".",".",".","14.3",".",".",".",".",".",".",".","."
"","203
003","","15","3.800","73.3","13.3","13.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Third Semester Russian","Course Total","","41","3.782","73.2","4.9","14.6","2.4",".",".",".","4.9",".",".",".",".",".",".",".","."
"Third Semester Polish","207
001","","11","3.773","72.7","9.1","18.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"3rd Semester Serbo-Croatian","251
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Third Year Russian I","275
001","","25","3.612","56.0","20.0","20.0",".","4.0",".",".",".",".",".",".",".",".",".",".","."
"Third Year Polish I","277
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Russ Honor Tutorial-Slav203","283
001","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Directed Study","299
008","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Intro to Intensive Polish","301
001","","6","3.917","83.3","16.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Russian Area St-Study Abroad","309
000A","","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","310
000B","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"","310
000A","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"","Section Total","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics-Russian:Study Abroad","Course Total","","10","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Russian Lang & Culture I","315
001","","14","3.429","50.0","21.4","7.1","7.1","14.3",".",".",".",".",".",".",".",".",".",".","."
"Fourth Year Russian I","321
001","","13","3.500","53.8","23.1","7.7",".","15.4",".",".",".",".",".",".",".",".",".",".","."
"Fourth Year Polish I","331
001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"1st Sem Intensive Serbo-Cr","341
001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"1st Sem Intensive Czech","351
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Chekhov","420
001","","4","***","","","","","","","","","",".",".",".",".",".",".","."
"Dostoevsky","422
001","","14","3.885","78.6","21.4",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"3rd Sem Intensive Serbo-Cro","441
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Hist lit polsk po roku 1863","472
001","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","681
012","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","681
013","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","681
019","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","Course Total","","4","***","","","","","","","","","","","","","","","",""
"","682
001","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","682
008","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Senior Honors Thesis","Course Total","","2","***","","","","","","","","","","","","","","","",""
