"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"CLASSICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"244
CLASSICS","","","","","","","","","","","","","","","","","","",""
"The Ancient Mediterranean","110
001","42","3.378","19.0","52.4","21.4","2.4",".",".","2.4","2.4",".",".",".",".",".",".",".","."
"Med Term-Greek&Latin Origin","205
001","80","3.551","50.0","20.0","23.8","3.8",".",".","1.3","1.3",".",".",".",".",".",".",".","."
"Intro-Topics/Classical Culture","273
001","14","3.571","42.9","35.7","14.3","7.1",".",".",".",".",".",".",".",".",".",".",".","."
"Art&Archaeology-Ancient Greece","300
001","50","3.646","66.0","16.0","6.0",".","4.0","4.0",".","4.0",".",".",".",".",".",".",".","."
"Civilizat of Ancient Rome","322
001","87","3.437","35.6","39.1","12.6","6.9","4.6",".","1.1",".",".",".",".",".",".",".",".","."
"Love Poetry-Anct Mediterranean","376
001","25","3.480","48.0","20.0","24.0","4.0",".","4.0",".",".",".",".",".",".",".",".",".","."
"Adv Intdis Stdy-Medvl Civ","550
001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Greek & Roman Med & Phcy","561
001","21","2.095","14.3",".","19.0",".","33.3","28.6","4.8",".",".",".",".",".",".",".",".","."
"Senior Thesis","691
002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
003","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Reading","Course Total","3","***","","","","","","","","","","","","","","","",""
"Art&Archaeolog-Ancient Greece","700
001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Prosmr: Rsch Methods & Issues","701
001","13","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"CLASSICS
244","Dept. Total","340","3.438","44.7","26.5","16.5","3.5","3.8","2.6","1.2","1.2",".",".",".",".",".",".",".","."
