"TERM : 1062","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2005-2006","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"ANTHROPOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"156
ANTHRO","","","","","","","","","","","","","","","","","","","",""
"ANTHRO
156","Dept. Total","2124","3.142","28.4","19.3","23.7","8.6","13.5","1.8","1.0","3.1","0.1","0.0","",".","0.2","0.0",".","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"156
ANTHRO","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","678","2.862","14.7","17.0","31.1","10.6","22.4","2.8","1.3",".",".",".","",".",".",".",".",".","."
"Sophomore","","396","3.164","26.0","22.2","28.3","10.1","11.1","1.0","1.0","0.3",".",".","",".",".",".",".",".","."
"Junior","","390","3.200","31.5","21.0","22.1","9.5","13.1","1.5","0.5","0.8",".",".","",".",".",".",".",".","."
"Senior","","485","3.295","37.3","20.8","17.9","6.8","8.0","2.1","1.4","5.2",".","0.2","",".",".","0.2",".",".","."
"Undergraduates","","1949","3.097","26.0","19.8","25.4","9.3","14.7","2.0","1.1","1.5",".","0.1","",".",".","0.1",".",".","."
"Special","","26","3.576","26.9","15.4","11.5","3.8",".",".",".","34.6",".",".","",".",".",".",".","7.7","."
"Graduate","","143","3.886","59.4","11.9","2.8",".",".",".",".","19.6","2.1",".","",".","2.8",".",".","1.4","."
"Prof Yr 2","","1","4.000","100.0",".",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Prof Yr 3","","3","3.875","66.7","33.3",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Prof Yr 4","","2","3.750","50.0","50.0",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"Professionals","","6","3.867","66.7","33.3",".",".",".",".",".",".",".",".","",".",".",".",".",".","."
"","Dept. Total","2124","3.142","28.4","19.3","23.7","8.6","13.5","1.8","1.0","3.1","0.1","0.0","",".","0.2","0.0",".","0.2","."
