"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"MED","","","","","","","","","","","","","","","","","","",""
"MEDICAL PHYSICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"621
MED PHYS","","","","","","","","","","","","","","","","","","",""
"463
Radioisotopes-Med & Biology","001","29","3.440","31.0","31.0","31.0","6.9",".",".",".",".",".",".",".",".",".",".",".","."
"471
Topics-Medical Physics","002","9","3.611","44.4","33.3","22.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"501
Radiolgcal Physcs&Dosimetry","002","30","3.500","23.3","56.7","13.3",".","3.3",".",".","3.3",".",".",".",".",".",".",".","."
"567
Physics-Diagnostic Radiol","001","22","3.364","18.2","36.4","45.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"571
Adv Extrnl Radiatn Onc Phys","001","17","3.382","17.6","47.1","29.4","5.9",".",".",".",".",".",".",".",".",".",".",".","."
"573
Med Imag Sci:Determnistc Aspct","001","17","3.706","64.7","11.8","23.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"661
Rad Lab-Radiotherapy Physic","001","13","3.917","76.9","15.4",".",".",".",".",".",".",".",".",".",".","7.7",".",".","."
"662
Rad Lab-Diagnstc Rad Phys","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"664
Rad Lab - Health Physics","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"665
Rad Lab:CT,MRI,&DSA Physics","001","7","3.667","42.9","28.6","14.3",".",".",".",".",".",".",".",".",".","14.3",".",".","."
"666
Rad Lab-Med Ultrasound Phys","001","6","3.583","33.3","50.0","16.7",".",".",".",".",".",".",".",".",".",".",".",".","."
"699","031","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","047","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","051","1","***","","","","","","","","","",".",".",".",".",".",".","."
"699","056","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Ind Reading or Research","Course Total","5","***","","","","","","","","","","","","","","","",""
"710
Adv in Med Magnet Resonance","001","9","3.333","44.4","44.4",".",".",".",".","11.1",".",".",".",".",".",".",".",".","."
"812
Radiation Med Physics Clerkshp","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"900
Journal Club and Seminar","001","27","3.778","70.4","14.8","14.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","016","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","017","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","020","12","",".",".",".",".",".",".",".","50.0",".",".",".","50.0",".",".",".","."
"990","030","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","031","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","034","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","035","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","040","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","047","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","048","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","049","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","051","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","056","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","058","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","060","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","061","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","062","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","064","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","066","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","067","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","068","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research","Course Total","57","",".",".",".",".",".",".",".","77.2",".",".",".","22.8",".",".",".","."
