"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"LINGUISTICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"550
LINGUIS","","","","","","","","","","","","","","","","","","",""
"101
Human Language","001","203","3.376","43.3","23.6","18.2","7.4","1.5","2.0","3.0","1.0",".",".",".",".",".",".",".","."
"301
Intro Ling-Descript&Theoret","001","48","3.500","54.2","25.0","10.4","4.2","2.1",".","4.2",".",".",".",".",".",".",".",".","."
"306
General Phonetics","001","20","3.450","50.0","20.0","25.0",".",".",".","5.0",".",".",".",".",".",".",".",".","."
"310
Phonology","001","30","3.600","46.7","36.7","6.7","10.0",".",".",".",".",".",".",".",".",".",".",".","."
"330
Syntax","001","23","3.217","30.4","26.1","21.7",".","21.7",".",".",".",".",".",".",".",".",".",".","."
"427
Field Methods II","001","10","3.600","90.0",".",".",".",".",".","10.0",".",".",".",".",".",".",".",".","."
"481","016","1","***","","","","","","","","","",".",".",".",".",".",".","."
"481","036","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Junior Honors Tutorial","Course Total","2","***","","","","","","","","","","","","","","","",""
"540
Advanced Semantics","001","13","3.458","69.2","7.7",".",".","7.7",".","7.7",".",".",".",".",".","7.7",".",".","."
"561
Intro-Experimntl Phonetics","001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"681
Honors Seminar-Sr Thesis","016","1","***","","","","","","","","","",".",".",".",".",".",".","."
"800
Research Methods&Materials","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"977
Seminar","001","1","***","","","","","","","","","",".",".",".",".",".",".","."
"978
Seminar","001","6","3.750","50.0","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"990","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","010","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","011","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","038","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Thesis","Course Total","5","***","","","","","","","","","","","","","","","",""
"999","007","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","036","1","***","","","","","","","","","",".",".",".",".",".",".","."
"999","038","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Reading","Course Total","3","***","","","","","","","","","","","","","","","",""
"LINGUIS
550","Dept. Total","374","3.437","47.9","23.0","15.0","5.3","2.7","1.1","2.9","1.9",".",".",".",".","0.3",".",".","."
