"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"PSYCHOLOGY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"820
PSYCH","","","","","","","","","","","","","","","","","","",""
"Directed Study","Course Total","23","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"701
Prosmr-Experimental Psych","001","16","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"703
Prosmr in Social Psychology","001","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"704
Proseminar-Clinical Psych","001","20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"706
Prosmr-Developmental Psych","001","11","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"707
Proseminar-Biological Psych","001","11","4.000","90.9",".",".",".",".",".",".",".",".",".",".",".",".","9.1",".","."
"711","001","16","3.875","81.3","12.5","6.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"711","002","11","3.800","54.5","18.2","9.1",".",".",".",".","9.1",".",".",".",".","9.1",".",".","."
"711","003","11","4.000","72.7",".",".",".",".",".",".",".",".",".",".",".","27.3",".",".","."
"Current Topics in Psych","Course Total","38","3.878","71.1","10.5","5.3",".",".",".",".","2.6",".",".",".",".","10.5",".",".","."
"733","001","16","3.643","50.0","25.0","6.3",".","6.3",".",".","6.3",".",".",".",".","6.3",".",".","."
"733","002","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"733","003","9","3.875","66.7","22.2",".",".",".",".",".",".",".",".",".",".","11.1",".",".","."
"Perceptual&Cognitive Sciences","Course Total","32","3.793","65.6","18.8","3.1",".","3.1",".",".","3.1",".",".",".",".","6.3",".",".","."
"740","001","24","3.957","87.5","8.3",".",".",".",".",".",".",".",".",".",".","4.2",".",".","."
"740","003","9","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Clin I: Assmnt, Etiol&Trtmt","Course Total","33","3.969","90.9","6.1",".",".",".",".",".",".",".",".",".",".","3.0",".",".","."
"741
Clin II:Assmnt, Etiol&Trtmt","002","23","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"799
Independent Reading","073","1","***","","","","","","","","","",".",".",".",".",".",".","."
"805
Field Work-Clinical Psych","001","12","3.793","75.0","16.7","8.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"950
Interdis Smr-Animal Behav","001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","002","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","003","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","004","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","011","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","012","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","014","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","015","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","016","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","017","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","021","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","023","6","",".",".",".",".",".",".",".","83.3",".",".",".",".","16.7",".",".","."
"990","024","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","027","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","029","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","031","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","032","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","035","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","040","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","044","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","047","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","048","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","051","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","053","2","***","","","","","","","","","",".",".",".",".",".",".","."
"February 17, 2011","","","","","","","","","","","","","","","","","","Page 283 of 399",""
