"MATHEMATICS","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"600
MATH","","","","","","","","","","","","","","","","","","",""
"","113
019","8","2.063","25.0","12.5",".",".","12.5","37.5","12.5",".",".",".",".",".",".",".",".","."
"","113
021","13","2.538","7.7","15.4","15.4","30.8","15.4","15.4",".",".",".",".",".",".",".",".",".","."
"","113
022","14","2.607","7.1","7.1","28.6","28.6","21.4","7.1",".",".",".",".",".",".",".",".",".","."
"","113
023","5","***","","","","","","","","","",".",".",".",".",".",".","."
"","025
113","9","2.667","11.1","22.2","11.1","22.2","22.2","11.1",".",".",".",".",".",".",".",".",".","."
"","113
026","18","2.250","11.1",".","33.3","16.7","11.1","16.7","11.1",".",".",".",".",".",".",".",".","."
"Trigonometry","Course Total","328","2.505","14.6","8.8","24.1","15.9","19.2","10.7","6.7",".",".",".",".",".",".",".",".","."
"","114
001","127","2.544","15.7","4.7","21.3","16.5","27.6","12.6","0.8","0.8",".",".",".",".",".",".",".","."
"","114
002","151","2.317","9.3","4.6","29.1","7.9","29.1","11.3","7.9","0.7",".",".",".",".",".",".",".","."
"Algebra and Trigonometry","Course Total","278","2.420","12.2","4.7","25.5","11.9","28.4","11.9","4.7","0.7",".",".",".",".",".",".",".","."
"","130
001","20","3.025","25.0","25.0","25.0",".","15.0","10.0",".",".",".",".",".",".",".",".",".","."
"","130
002","18","3.417","55.6",".","27.8","5.6","11.1",".",".",".",".",".",".",".",".",".",".","."
"","130
003","24","2.854","8.3","25.0","37.5","12.5","8.3","4.2","4.2",".",".",".",".",".",".",".",".","."
"","130
004","24","3.125","25.0","20.8","25.0","12.5","16.7",".",".",".",".",".",".",".",".",".",".","."
"Arithmetical Problm Solving","Course Total","86","3.087","26.7","18.6","29.1","8.1","12.8","3.5","1.2",".",".",".",".",".",".",".",".","."
"","131
001","22","3.682","72.7",".","22.7",".","4.5",".",".",".",".",".",".",".",".",".",".","."
"","131
002","19","3.474","42.1","26.3","15.8","15.8",".",".",".",".",".",".",".",".",".",".",".","."
"","131
003","14","3.357","57.1","14.3",".","14.3","7.1","7.1",".",".",".",".",".",".",".",".",".","."
"","131
004","22","3.773","72.7","9.1","18.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"Geom Inference & Reasoning","Course Total","77","3.597","62.3","11.7","15.6","6.5","2.6","1.3",".",".",".",".",".",".",".",".",".","."
"","132
001","23","3.478","39.1","17.4","43.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","132
002","22","3.932","90.9","4.5","4.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"","132
003","22","3.455","45.5","27.3","13.6","9.1",".","4.5",".",".",".",".",".",".",".",".",".","."
"","132
004","15","3.767","66.7","20.0","13.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Mathematical Models","Course Total","82","3.646","59.8","17.1","19.5","2.4",".","1.2",".",".",".",".",".",".",".",".",".","."
"","001
141","45","3.044","24.4","24.4","15.6","11.1","22.2","2.2",".",".",".",".",".",".",".",".",".","."
"","141
002","23","2.978","17.4","21.7","30.4","17.4","8.7",".","4.3",".",".",".",".",".",".",".",".","."
"","141
003","23","3.087","17.4","13.0","39.1","30.4",".",".",".",".",".",".",".",".",".",".",".","."
"Quant Reasoning&Prob Solvng","Course Total","91","3.038","20.9","20.9","25.3","17.6","13.2","1.1","1.1",".",".",".",".",".",".",".",".","."
"","171
001","106","2.519","21.7","9.4","22.6","5.7","17.9","14.2","8.5",".",".",".",".",".",".",".",".","."
"","002
171","130","2.558","13.1","11.5","24.6","12.3","22.3","13.8","2.3",".",".",".",".",".",".",".",".","."
"Calc with Algebra & Trig I","Course Total","236","2.540","16.9","10.6","23.7","9.3","20.3","14.0","5.1",".",".",".",".",".",".",".",".","."
"","210
001","129","3.039","31.8","14.0","24.8","6.2","15.5","7.0","0.8",".",".",".",".",".",".",".",".","."
"","210
002","255","3.093","25.5","20.4","31.0","9.8","5.9","4.3","2.4",".",".",".",".",".","0.4","0.4",".","."
"","210
003","90","2.956","33.3","10.0","20.0","3.3","26.7","5.6","1.1",".",".",".",".",".",".",".",".","."
"","210
004","131","3.076","26.0","16.0","33.6","8.4","11.5","3.1","1.5",".",".",".",".",".",".",".",".","."
"Topics-Finite Mathematics","Course Total","605","3.057","28.1","16.5","28.6","7.8","12.2","4.8","1.7",".",".",".",".",".","0.2","0.2",".","."
"","211
001","142","3.000","24.6","25.4","22.5","11.3","4.2","8.5","3.5",".",".",".",".",".",".",".",".","."
"","211
002","283","3.168","45.2","12.4","17.0","8.1","6.7","4.6","4.9","0.7",".",".",".",".",".",".",".","0.4"
"Calculus","Course Total","425","3.111","38.4","16.7","18.8","9.2","5.9","5.9","4.5","0.5",".",".",".",".",".",".",".","0.2"
"Calc/Intro-Differntl Equats","213
001","105","3.332","45.7","14.3","22.9","3.8","6.7","5.7",".",".",".",".",".",".",".","1.0",".","."
"","221
001","149","2.642","20.8","12.8","13.4","10.1","32.2","4.7","5.4","0.7",".",".",".",".",".",".",".","."
"","221
002","120","2.563","13.3","8.3","26.7","9.2","30.8","9.2","2.5",".",".",".",".",".",".",".",".","."
"","221
003","174","2.546","22.4","9.8","16.1","10.9","24.1","6.9","9.8",".",".",".",".",".",".",".",".","."
