"BIOCHEMISTRY","Section","#","","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","","GPA","","","","","","","","","","","","","","","",""
"200
BIOCHEM","","","","","","","","","","","","","","","","","","","",""
"289","018","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"289","022","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"289","039","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"289","040","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"289","041","","28","3.893","82.1","14.3","3.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"289","063","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"289","067","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Honors Independent Study","Course Total","","34","3.923","85.3","11.8","2.9",".",".",".",".",".",".",".",".",".",".",".",".","."
"299","018","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"299","022","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"299","039","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"299","040","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"299","041","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"299","043","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"299","044","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"299","046","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"299","049","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"299","051","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"299","053","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"299","057","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"299","061","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"299","066","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"299","068","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"299","069","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"299","070","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Independent Study","Course Total","","30","3.970","93.3","6.7",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"501
Introduction-Biochemistry","001","","333","3.029","23.7","11.1","38.7","3.0","21.3","0.9","0.6","0.6",".",".",".",".",".",".",".","."
"507
General Biochemistry I","001","","178","3.177","37.1","11.2","26.4","7.3","14.6","3.4",".",".",".",".",".",".",".",".",".","."
"510
Biochm Prin-Human&Anml Nutr","001","","3","***","","","","","","","","","",".",".",".",".",".",".","."
"511","001","","19","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"511","002","","19","3.789","73.7","10.5","15.8",".",".",".",".",".",".",".",".",".",".",".",".","."
"511","003","","15","3.833","86.7",".","6.7","6.7",".",".",".",".",".",".",".",".",".",".",".","."
"Undergraduate Seminar","Course Total","","53","3.877","86.8","3.8","7.5","1.9",".",".",".",".",".",".",".",".",".",".",".","."
"601
Protein&Enzyme Struct&Funct","001","","69","3.022","10.1","33.3","34.8",".","14.5","2.9","1.4","1.4",".",".",".",".","1.4",".",".","."
"612
Prokaryotic Molecular Biol","001","","17","3.219","17.6","35.3","17.6","17.6","5.9",".",".",".",".",".",".",".","5.9",".",".","."
"621
Plant Biochemistry","001","","16","3.688","50.0","37.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".","."
"624
Mechanisms of Enzyme Action","001","","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"630
Cellulr Signal Transductn Mech","001","","32","3.400","25.0","28.1","37.5","3.1",".",".",".","3.1",".",".",".",".","3.1",".",".","."
"651
Biochemical Methods","001","","57","3.254","40.4","1.8","42.1",".","15.8",".",".",".",".",".",".",".",".",".",".","."
"660
Methods in Biochemistry","001","","19","3.895","84.2","10.5","5.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"665
Biophysical Chemistry","001","","6","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"681","010","","1","***","","","","","","","","","",".",".",".",".",".",".","."
"681","018","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"681","022","","2","***","","","","","","","","","",".",".",".",".",".",".","."
"February 17, 2011","","","","","","","","","","","","","","","","","","","","Page 12 of 399"
