"NAVAL SCIENCE","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"672
NAV SCI","","","","","","","","","","","","","","","","","","",""
"Intro to Naval Science","101
001","21","3.595","38.1","42.9","19.0",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intro Naval Lab I","175
001","23","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Naval Leadership&Management","201
001","15","3.357","26.7","26.7","26.7","13.3",".",".",".",".",".",".",".",".",".",".","6.7","."
"Elementary Naval Lab I","275
001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Navigation & Operations I","301
001","14","3.357","21.4","42.9","21.4","14.3",".",".",".",".",".",".",".",".",".",".",".","."
"Amphibious Campaigns","350
001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Intermed Naval Lab I","375
001","20","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Naval Weapons","401
001","13","3.500","38.5","30.8","15.4",".","7.7",".",".","7.7",".",".",".",".",".",".",".","."
"Advanced Naval Laboratory I","475
001","9","3.889","88.9",".","11.1",".",".",".",".",".",".",".",".",".",".",".",".","."
"Professional Naval Lab I","575
001","7","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"NAV SCI
672","Dept. Total","136","3.624","67.6","16.9","10.3","2.9","0.7",".",".","0.7",".",".",".",".",".",".","0.7","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"672
NAV SCI","","","","","","","","","","","","","","","","","","",""
"Freshmen","","27","3.756","70.4","22.2","7.4",".",".",".",".",".",".",".",".",".",".",".",".","."
"Sophomore","","23","3.789","78.3","17.4","4.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"Junior","","35","3.457","57.1","20.0","14.3","8.6",".",".",".",".",".",".",".",".",".",".",".","."
"Senior","","50","3.637","70.0","12.0","12.0","2.0","2.0",".",".","2.0",".",".",".",".",".",".",".","."
"Undergraduates","","135","3.622","68.1","17.0","10.4","3.0","0.7",".",".","0.7",".",".",".",".",".",".",".","."
"Special","","2","4.000","50.0",".",".",".",".",".",".",".",".",".",".",".",".",".","50.0","."
"","Dept. Total","137","3.624","67.9","16.8","10.2","2.9","0.7",".",".","0.7",".",".",".",".",".",".","0.7","."
