"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"JEWISH STUDIES","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"510
JEWISH","","","","","","","","","","","","","","","","","","",""
"Introduction to Judaism","211
001","83","3.349","14.5","56.6","24.1","1.2","1.2","1.2","1.2",".",".",".",".",".",".",".",".","."
"Intro to Biblical Lit","227
001","5","***","","","","","","","","","",".",".",".",".",".",".","."
"Bascom Course","236
001","6","3.833","66.7","33.3",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Biblical Poetry in Translation","237
001","3","***","","","","","","","","","",".",".",".",".",".",".","."
"Intro-Biblical Archaeology","241
001","17","3.000","5.9","29.4","52.9","5.9",".",".","5.9",".",".",".",".",".",".",".",".","."
"Intro to Hebrew Literature","301
001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Topics-Jewish Civilization","371
001","19","3.167","31.6","15.8","26.3","5.3","10.5","5.3",".","5.3",".",".",".",".",".",".",".","."
"Ancient Jewish Psych & Ethics","376
001","13","3.769","53.8","46.2",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Holocaust Theme-West Drama","410
001","23","3.136","30.4","13.0","34.8","4.3","4.3","8.7",".","4.3",".",".",".",".",".",".",".","."
"Jewish Philos:Antiquity-17c","435
001","2","***","","","","","","","","","",".",".",".",".",".",".","."
"Jewish Civ-Medvl Spain(Eng)","473
001","11","3.700","45.5","36.4","9.1",".",".",".",".","9.1",".",".",".",".",".",".",".","."
"Educ & Jewish Civilization","475
001","18","3.556","33.3","44.4","22.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"","490
001","9","3.389","22.2","44.4","22.2","11.1",".",".",".",".",".",".",".",".",".",".",".","."
"","490
002","2","***","","","","","","","","","",".",".",".",".",".",".","."
"","490
004","9","3.944","88.9","11.1",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Topics in Jewish Studies","Course Total","20","3.695","60.0","25.0","10.0","5.0",".",".",".",".",".",".",".",".",".",".",".","."
"Rdgs-Contemp Hebrew Lit","533
001","4","***","","","","","","","","","",".",".",".",".",".",".","."
"The Holocaust:Facts, Trials","625
001","25","3.320","24.0","32.0","32.0","8.0","4.0",".",".",".",".",".",".",".",".",".",".","."
"","699
004","1","***","","","","","","","","","",".",".",".",".",".",".","."
"","699
005","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Directed Study","Course Total","2","***","","","","","","","","","","","","","","","",""
"JEWISH
510","Dept. Total","253","3.389","30.0","37.9","22.9","2.8","2.4","1.6","0.8","1.6",".",".",".",".",".",".",".","."
