"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","",""
"CHEMISTRY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","",""
"224
CHEM","","","","","","","","","","","","","","","","","","",""
"714
Organometal-Transitn Elemts","001","26","3.507","34.6","30.8","34.6",".",".",".",".",".",".",".",".",".",".",".",".","."
"762
Molecular Reaction Dynamics","001","10","3.650","40.0","30.0","20.0",".",".",".",".",".",".",".",".",".",".",".","10.0","."
"843
Advanced Organic Chemistry","001","33","3.561","33.3","45.5","21.2",".",".",".",".",".",".",".",".",".",".",".",".","."
"845
Bioorganic Chemistry","001","17","4.000","88.2",".",".",".",".",".",".","11.8",".",".",".",".",".",".",".","."
"872
Topic-Macromoleculr/Biophys","001","22","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"901
Smr-Teaching of Chemistry","002","1","***","","","","","","","","","",".",".",".",".",".",".","."
"923","039","3","***","","","","","","","","","",".",".",".",".",".",".","."
"923","157","9","4.000","11.1",".",".",".",".",".",".","88.9",".",".",".",".",".",".",".","."
"Spctroscpy&Spectrochem Anal","Course Total","12","4.000","33.3",".",".",".",".",".",".","66.7",".",".",".",".",".",".",".","."
"941
Synthetic Organic Chemistry","047","5","***","","","","","","","","","",".",".",".",".",".",".","."
"942
Smr-Physical Organic Chem","020","1","***","","","","","","","","","",".",".",".",".",".",".","."
"943
Smr-Bio-Organic Chemistry","050","3","***","","","","","","","","","",".",".",".",".",".",".","."
"945
Seminar-Chemical Biology (Adv)","001","8","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"964
Seminar: Molecular Dynamics","004","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","001","27","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","005","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","014","7","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","016","4","***","","","","","","","","","",".",".",".",".",".",".","."
"990","019","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","020","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","023","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","026","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","034","5","***","","","","","","","","","",".",".",".",".",".",".","."
"990","036","9","",".",".",".",".",".",".",".","44.4",".",".",".","55.6",".",".",".","."
"990","047","12","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","048","11","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","050","9","",".",".",".",".",".",".",".","88.9",".",".",".","11.1",".",".",".","."
"990","058","6","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990","059","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","060","3","***","","","","","","","","","",".",".",".",".",".",".","."
"990","061","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","062","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","063","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","068","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","072","2","***","","","","","","","","","",".",".",".",".",".",".","."
"990","076","1","***","","","","","","","","","",".",".",".",".",".",".","."
"990","080","1","***","","","","","","","","","",".",".",".",".",".",".","."
"Research-Organic","Course Total","114","",".",".",".",".",".",".",".","94.7",".",".",".","5.3",".",".",".","."
"991
Research General","012","3","***","","","","","","","","","",".",".",".",".",".",".","."
"992","001","13","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"992","004","5","***","","","","","","","","","",".",".",".",".",".",".","."
"992","007","2","***","","","","","","","","","",".",".",".",".",".",".","."
"992","008","9","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"992","013","5","***","","","","","","","","","",".",".",".",".",".",".","."
"February 17, 2011","","","","","","","","","","","","","","","","","","Page 172 of 399",""
