"TERM : 1062","","","","","Percentage Distribution of Grades","","","","","","","","","","","","","Office of the Registrar","",""
"Fall 2005-2006","","","","","","","","","","","","","","","","","","Institutional Reporting","",""
"","","","","","University of Wisconsin - Madison","","","","","","","","","","","","","","",""
"","","","","","","","(Non-Cross Listed)","","","","","","","","","","","","",""
"L&S","","","","","","","","","","","","","","","","","","","",""
"PHILOSOPHY","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"736
PHILOS","","","","","","","","","","","","","","","","","","","",""
"PHILOS
736","Dept. Total","1993","3.226","28.2","23.8","25.9","8.8","5.8","1.7","1.4","3.0","0.1",".","",".","0.4","0.3","0.3","0.3","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","",""
"736
PHILOS","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","264","3.114","19.7","23.9","36.0","9.5","8.0","2.3","0.8",".",".",".","",".",".",".",".",".","."
"Sophomore","","455","3.175","26.2","20.2","31.0","12.7","7.3","0.9","1.1",".",".",".","",".",".",".","0.4","0.2","."
"Junior","","502","3.242","29.5","25.9","26.3","7.4","6.6","2.0","1.6","0.6",".",".","",".",".","0.2",".",".","."
"Senior","","626","3.244","29.7","27.3","22.5","8.5","4.6","2.2","1.9","2.7",".",".","",".","0.2",".",".","0.3","."
"Undergraduates","","1847","3.207","27.3","24.7","27.6","9.4","6.3","1.8","1.5","1.1",".",".","",".","0.1","0.1","0.1","0.2","."
"Special","","25","3.195","8.0","24.0","24.0","12.0",".",".",".","8.0",".",".","",".",".",".","12.0","12.0","."
"Graduate","","120","3.886","45.8","10.0","1.7",".",".",".",".","31.7","1.7",".","",".","5.0","4.2",".",".","."
"Prof Yr 3","","1","",".",".",".",".",".",".",".",".",".",".","",".","100.0",".",".",".","."
"Professionals","","1","",".",".",".",".",".",".",".",".",".",".","",".","100.0",".",".",".","."
"","Dept. Total","1993","3.226","28.2","23.8","25.9","8.8","5.8","1.7","1.4","3.0","0.1",".","",".","0.4","0.3","0.3","0.3","."
