"ALS","","","","","","","","","","","","","","","","","","","","","",""
"LANDSCAPE ARCHITECTURE","Section","#","Ave","A","AB","B","BC","C","D","F","","S","U","","CR","N","","P","I","N","NR","Other"
"520
LAND ARC","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"520
LAND ARC","Dept. Total","443","3.076","21.2","18.5","23.9","7.4","15.6","3.2","",".","5.6","",".",".","",".","1.6","2.5","0.2","0.2","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","","",""
"520
LAND ARC","","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","38","2.937","18.4","21.1","28.9","5.3","23.7","2.6","",".",".","",".",".","",".",".",".",".",".","."
"Sophomore","","95","2.819","13.7","16.8","25.3","8.4","29.5","5.3","",".","1.1","",".",".","",".",".",".",".",".","."
"Junior","","77","2.956","18.2","16.9","23.4","9.1","24.7","2.6","",".",".","",".",".","",".",".","2.6","1.3","1.3","."
"Senior","","164","3.186","22.6","22.6","29.3","9.1","7.3","3.7","",".","2.4","",".",".","",".",".","3.0",".",".","."
"Undergraduates","","374","3.018","19.0","19.8","27.0","8.6","18.2","3.7","",".","1.3","",".",".","",".",".","1.9","0.3","0.3","."
"Special","","5","3.875","60.0","20.0",".",".",".",".","",".","20.0","",".",".","",".",".",".",".",".","."
"Graduate","","64","3.672","31.3","10.9","7.8","1.6","1.6",".","",".","29.7","",".",".","",".","10.9","6.3",".",".","."
"","Dept. Total","443","3.076","21.2","18.5","23.9","7.4","15.6","3.2","",".","5.6","",".",".","",".","1.6","2.5","0.2","0.2","."
