"IES","","","","","","","","","","","","","","","","","",""
"ENVIR ST - GAYLORD NELSON IN Section","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","N","NR","Other"
"360
ENVIR ST","Grades","GPA","","","","","","","","","","","","","","","",""
"990
046","1","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990
050","2","",".",".",".",".",".",".",".",".",".",".",".","50.0",".",".","50.0","."
"990
056","1","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990
058","1","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990
059","1","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990
062","1","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"990
069","1","",".",".",".",".",".",".",".","100.0",".",".",".",".",".",".",".","."
"Research
Course Total","60","",".",".",".",".",".",".",".","51.7","3.3",".",".","43.3",".",".","1.7","."
"Special Topics-Land Resrces
992
001","7","3.571","28.6","57.1","14.3",".",".",".",".",".",".",".",".",".",".",".",".","."
"999
002","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999
033","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999
063","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999
067","2","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999
069","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999
070","1","3.500",".","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"999
071","1","4.000","100.0",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"Advanced Independent Study
Course Total","8","3.969","87.5","12.5",".",".",".",".",".",".",".",".",".",".",".",".",".","."
"360
ENVIR ST
Dept. Total","1138","3.248","30.2","22.8","19.5","6.8","7.5","1.8","1.1","3.6","0.2","3.1",".","2.3","0.5","0.4","0.2","0.2"
"Summary by Level","#","Ave","A","AB","B","BC","C","D","F","S","U","CR","N","P","I","NW","NR","Other"
"","Grades","GPA","","","","","","","","","","","","","","","",""
"360
ENVIR ST","","","","","","","","","","","","","","","","","",""
"Freshmen","124","2.980","17.7","27.4","19.4","10.5","20.2","4.0","0.8",".",".",".",".",".",".",".",".","."
"Sophomore","188","3.000","19.7","26.1","20.2","11.2","13.8","5.3","2.1","0.5",".",".",".",".","0.5",".",".","0.5"
"Junior","234","3.213","31.2","23.1","24.4","8.5","7.3","1.7","2.1","0.4",".",".",".",".","0.4","0.4",".","0.4"
"Senior","303","3.335","30.4","25.7","28.4","6.6","4.6","0.3","0.7","1.7",".",".",".",".","0.7","1.0",".","."
"Undergraduates","849","3.176","26.4","25.3","24.1","8.7","9.7","2.4","1.4","0.8",".",".",".",".","0.5","0.5",".","0.2"
"Special","16","3.486","37.5","25.0","18.8",".",".","6.3",".","6.3",".",".",".","6.3",".",".",".","."
"Graduate","273","3.731","41.8","14.7","5.1","1.1","1.1",".",".","12.1","0.7","12.8",".","9.2","0.7",".","0.7","."
"Dept. Total","1138","3.248","30.2","22.8","19.5","6.8","7.5","1.8","1.1","3.6","0.2","3.1",".","2.3","0.5","0.4","0.2","0.2"
