"L&S","","","","","","","","","","","","","","","","","","","","",""
"SLAVIC (SLAVIC LANGUAGES)","Section","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","N","NR","Other"
"888
SLAVIC","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"888
SLAVIC","Dept. Total","316","3.633","61.1","15.8","9.8","4.7","0.9","1.3","0.3","2.5","",".",".","",".","0.9","1.9","0.3","0.3","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"888
SLAVIC","","","","","","","","","","","","","","","","","","","","",""
"Freshmen","","64","3.500","53.1","18.8","18.8","6.3",".",".","1.6",".","",".",".","",".",".",".","1.6",".","."
"Sophomore","","68","3.599","60.3","20.6","10.3","4.4","1.5","2.9",".",".","",".",".","",".",".",".",".",".","."
"Junior","","44","3.568","59.1","20.5","6.8","4.5","2.3","4.5",".",".","",".",".","",".",".",".",".","2.3","."
"Senior","","63","3.658","61.9","14.3","9.5","7.9","1.6",".",".",".","",".",".","",".","1.6","3.2",".",".","."
"Undergraduates","","239","3.584","58.6","18.4","11.7","5.9","1.3","1.7","0.4",".","",".",".","",".","0.4","0.8","0.4","0.4","."
"Special","","7","3.391","42.9",".","28.6","14.3",".",".",".","14.3","",".",".","",".",".",".",".",".","."
"Graduate","","69","3.929","72.5","7.2","1.4",".",".",".",".","10.1","",".",".","",".","2.9","5.8",".",".","."
"Prof Yr 2","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","1","3.500",".","100.0",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","316","3.633","61.1","15.8","9.8","4.7","0.9","1.3","0.3","2.5","",".",".","",".","0.9","1.9","0.3","0.3","."
