"","999
002","2","",".",".",".",".",".",".",".",".","",".",".","",".",".","100.0",".",".","."
"","999
008","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","999
129","2","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Read&Rsch-Mgmt&H Resrcs PhD","Course Total","5","4.000","60.0",".",".",".",".",".",".",".","",".",".","",".",".","40.0",".",".","."
"236
M H R","Dept. Total","1638","3.389","34.9","27.0","27.4","3.5","4.6","1.0","0.1","0.7","",".",".","",".","0.1","0.5","0.1",".","."
"Summary by Level","","#","Ave","A","AB","B","BC","C","D","F","S","U","","CR","N","","P","I","NW","NR","Other"
"","","Grades","GPA","","","","","","","","","","","","","","","","","",""
"236
M H R","","","","","","","","","","","","","","","","","","","","",""
"Sophomore","","2","2.500",".",".","50.0",".","50.0",".",".",".","",".",".","",".",".",".",".",".","."
"Junior","","401","3.132","18.0","14.5","52.9","6.5","6.2","1.7","0.2",".","",".",".","",".",".",".",".",".","."
"Senior","","481","3.286","31.2","23.1","26.4","5.6","9.8","2.1",".","0.6","",".",".","",".",".","1.2",".",".","."
"Undergraduates","","884","3.214","25.1","19.1","38.5","6.0","8.3","1.9","0.1","0.3","",".",".","",".",".","0.7",".",".","."
"Special","","67","3.565","43.3","29.9","22.4","1.5","3.0",".",".",".","",".",".","",".",".",".",".",".","."
"Graduate","","675","3.664","46.5","37.3","13.5","0.4","0.1",".",".","1.3","",".",".","",".","0.1","0.4","0.1",".","."
"Prof Yr 1","","1","4.000","100.0",".",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 2","","3","3.833","66.7","33.3",".",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Prof Yr 3","","8","3.563","50.0","12.5","37.5",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"Professionals","","12","3.680","58.3","16.7","25.0",".",".",".",".",".","",".",".","",".",".",".",".",".","."
"","Dept. Total","1638","3.389","34.9","27.0","27.4","3.5","4.6","1.0","0.1","0.7","",".",".","",".","0.1","0.5","0.1",".","."
